Time_sec;Vision_X_mm;Vision_Y_mm;Voltage_V;Current_mA
6,020;94,6;119,8;0,01;0,0
6,059;94,8;119,5;0,01;0,0
6,101;94,7;119,3;0,01;0,0
6,144;94,7;119,3;0,01;0,0
6,187;94,9;119,5;0,01;0,0
6,227;94,4;119,5;0,01;0,0
6,270;94,8;119,5;0,01;0,0
6,305;94,8;119,5;0,01;0,0
6,331;94,4;119,5;0,01;0,0
6,360;94,4;119,5;0,01;0,0
6,388;94,4;119,5;0,01;0,0
6,418;95,1;119,3;0,01;0,0
6,447;95,1;119,8;0,01;0,0
6,462;94,8;119,5;0,01;0,0
6,488;94,8;119,5;0,01;0,0
6,515;94,4;119,5;0,01;0,0
6,538;94,4;119,5;0,02;0,0
6,564;94,8;119,5;0,02;0,0
6,590;94,9;119,5;0,01;0,0
6,645;94,6;119,8;0,01;0,0
6,679;94,6;119,8;0,01;0,0
6,725;94,4;119,5;0,01;0,0
6,755;94,5;119,3;0,01;0,0
6,789;94,5;119,4;0,01;0,0
6,825;94,5;119,4;0,01;0,0
6,862;95,0;119,3;0,01;0,0
6,899;94,7;119,7;0,01;0,0
6,933;94,1;119,5;0,01;0,0
6,956;94,1;119,5;0,01;0,0
6,979;95,2;119,7;0,01;0,0
7,003;95,2;119,7;0,01;0,0
7,032;94,4;119,5;0,01;0,0
7,062;94,7;119,3;0,01;0,0
7,084;94,8;119,5;0,01;0,0
7,099;94,8;119,5;0,01;0,0
7,137;94,4;119,5;0,01;0,0
7,171;94,4;119,5;0,01;0,0
7,233;94,6;119,8;0,01;0,0
7,271;94,8;119,5;0,01;0,0
7,290;94,8;119,5;0,01;0,0
7,328;94,9;119,5;0,01;0,0
7,357;94,9;119,5;0,01;0,0
7,378;94,4;119,5;0,01;0,0
7,425;94,6;119,8;0,01;0,0
7,479;95,1;119,3;0,01;0,0
7,516;95,1;119,3;0,01;0,0
7,546;94,4;119,5;0,01;0,0
7,555;94,8;119,5;0,01;0,0
7,585;94,4;119,5;0,01;0,0
7,606;94,4;119,5;0,01;0,0
7,638;94,7;119,3;0,01;0,0
7,691;94,9;119,5;0,01;0,0
7,718;94,6;119,8;0,01;0,0
7,772;94,8;119,1;0,01;0,0
7,803;94,7;119,3;0,01;0,0
7,834;94,7;119,3;0,01;0,0
7,853;94,4;119,0;0,01;0,0
7,888;94,7;119,3;0,01;0,0
7,925;94,4;119,5;0,01;0,0
7,950;94,4;119,5;0,01;0,0
7,986;94,8;119,5;0,01;0,0
8,016;94,6;119,8;0,01;0,0
8,051;94,7;119,3;0,01;0,0
8,079;94,4;119,5;0,01;0,0
8,105;94,4;119,5;0,01;0,0
8,192;94,7;119,3;0,01;0,0
8,235;94,7;119,3;0,01;0,0
8,272;94,9;119,5;0,01;0,0
8,293;94,4;119,5;0,01;0,0
8,311;94,8;119,5;0,01;0,0
8,333;94,8;119,5;0,01;0,0
8,358;94,8;119,5;0,01;0,0
8,389;94,7;119,3;0,01;0,0
8,420;94,7;118,8;0,01;0,0
8,440;94,7;118,8;0,01;0,0
8,462;95,1;119,8;0,01;0,0
8,493;94,4;119,5;0,01;0,0
8,553;95,1;119,8;0,01;0,0
8,601;94,4;119,0;0,01;0,0
8,635;94,8;119,1;0,01;0,0
8,673;94,8;119,1;0,01;0,0
8,707;94,7;118,8;0,01;0,0
8,733;94,4;119,5;0,01;0,0
8,760;94,4;119,0;0,01;0,0
8,808;94,9;119,5;0,01;0,0
8,842;94,9;119,5;0,01;0,0
8,877;95,1;119,8;0,01;0,0
8,903;95,3;119,5;0,01;0,0
8,931;95,1;119,8;0,01;0,0
8,960;94,7;119,3;0,01;0,0
9,016;94,4;119,0;0,01;0,0
9,054;94,4;119,0;0,01;0,0
9,090;94,7;119,3;0,01;0,0
9,120;94,8;119,1;0,01;0,0
9,155;94,4;119,0;0,01;0,0
9,183;94,4;119,0;0,01;0,0
9,208;94,4;119,5;0,01;0,0
9,239;94,6;119,8;0,01;0,0
9,267;94,9;119,5;0,01;0,0
9,286;94,9;119,5;0,01;0,0
9,310;94,4;119,0;0,01;0,0
9,336;95,1;119,8;0,01;0,2
9,383;94,4;119,0;0,01;0,0
9,428;94,8;119,5;0,01;0,0
9,465;94,7;118,8;0,01;0,0
9,505;94,7;118,8;0,02;0,0
9,533;94,4;119,5;0,02;0,0
9,560;94,4;119,0;0,02;0,0
9,582;94,6;119,3;0,01;0,0
9,639;94,4;119,5;0,01;0,0
9,677;94,4;119,5;0,01;0,0
9,712;94,4;119,0;0,01;0,0
9,740;94,7;118,8;0,01;0,0
9,773;94,8;119,5;0,01;0,0
9,807;94,7;118,8;0,01;0,0
9,839;95,3;119,5;0,01;0,0
9,865;95,3;119,5;0,01;0,0
9,897;94,7;119,3;0,01;0,0
9,926;94,4;119,5;0,01;0,0
9,951;94,4;119,5;0,01;0,0
9,974;94,4;119,5;0,01;0,0
9,999;94,7;118,8;0,01;0,0
10,065;94,8;119,1;0,01;0,0
10,105;94,9;119,5;0,01;0,0
10,144;94,9;119,5;0,01;0,0
10,180;94,7;118,8;0,01;0,0
10,222;94,7;118,8;0,01;0,0
10,262;94,7;118,8;0,01;0,0
10,298;94,9;119,5;0,01;0,0
10,333;94,8;119,1;0,01;0,0
10,367;94,4;119,5;0,01;0,0
10,398;94,4;119,5;0,01;0,0
10,439;94,7;118,8;0,01;0,0
10,473;94,9;119,5;0,01;0,0
10,509;94,6;119,8;0,01;0,0
10,538;94,6;119,8;0,01;0,1
10,567;94,7;118,8;0,01;0,1
10,598;94,7;119,3;0,01;0,0
10,623;94,4;119,5;0,01;0,0
10,650;94,4;119,0;0,01;0,0
10,677;94,4;119,0;0,01;0,0
10,705;94,4;119,0;0,01;0,0
10,738;94,4;119,5;0,01;0,0
10,761;94,7;118,8;0,01;0,0
10,785;94,7;119,3;0,01;0,0
10,812;94,7;119,3;0,01;0,0
10,822;94,4;119,5;0,01;0,0
10,862;94,4;119,0;0,01;0,0
10,921;94,9;119,5;0,01;0,0
10,971;94,4;119,5;0,01;0,0
11,012;94,8;119,5;0,01;0,0
11,043;94,8;119,5;0,01;0,0
11,075;95,3;119,5;0,01;0,0
11,108;95,1;119,3;0,01;0,0
11,150;94,8;119,5;0,01;0,0
11,193;94,8;119,5;0,01;0,0
11,227;94,8;119,5;0,01;0,0
11,262;94,8;119,5;0,01;0,0
11,298;95,1;119,3;0,01;0,0
11,329;94,8;119,5;0,01;0,0
11,367;94,8;119,5;0,01;0,0
11,401;95,1;119,3;0,01;0,1
11,429;95,1;119,3;0,01;0,0
11,454;95,1;119,3;0,01;0,0
11,496;95,1;119,3;0,01;0,0
11,526;94,8;119,5;0,01;0,0
11,551;94,8;119,5;0,01;0,0
11,579;94,8;119,5;0,01;0,0
11,615;95,1;119,3;0,01;0,0
11,653;94,8;119,5;0,01;0,0
11,689;94,8;119,5;0,01;0,0
11,717;95,1;119,3;0,01;0,0
11,751;94,8;119,5;0,01;0,0
11,780;94,8;119,5;0,01;0,0
11,808;94,6;119,3;0,01;0,0
11,838;95,3;119,5;0,01;0,0
11,866;95,3;119,5;0,01;0,0
11,893;94,8;119,5;0,01;0,0
11,923;94,8;119,5;0,01;0,0
11,954;94,8;119,5;0,01;0,0
12,005;94,8;119,5;0,01;0,0
12,040;94,8;119,5;0,01;0,0
12,076;94,8;119,5;0,01;0,0
12,107;94,8;119,5;0,01;0,0
12,134;94,8;119,5;0,01;0,0
12,170;94,8;119,5;0,01;0,0
12,223;94,8;119,5;0,01;0,0
12,267;94,8;119,5;0,01;0,0
12,304;94,8;119,5;0,01;0,0
12,335;95,1;119,3;0,01;0,0
12,362;94,6;119,3;0,01;0,0
12,384;94,6;119,3;0,01;0,0
12,409;94,8;119,5;0,01;0,0
12,442;95,1;119,3;0,01;0,0
12,467;94,8;119,5;0,01;0,0
12,498;94,8;119,5;0,01;0,0
12,530;94,8;119,5;0,01;0,0
12,558;94,8;119,5;0,01;0,1
12,581;94,8;119,5;0,01;0,0
12,604;94,8;119,5;0,01;0,0
12,665;94,8;119,5;0,02;0,0
12,713;94,8;119,5;0,01;0,0
12,745;94,8;119,5;0,01;0,0
12,778;94,8;119,5;0,01;0,0
12,814;94,8;119,5;0,01;0,0
12,856;94,8;119,5;0,01;0,0
12,894;94,8;119,5;0,01;0,0
12,922;94,8;119,5;0,01;0,0
12,950;94,8;119,5;0,01;0,0
12,982;94,8;119,5;0,01;0,0
13,019;94,8;119,5;0,01;0,0
13,054;94,8;119,5;0,01;0,0
13,089;94,8;119,5;0,01;0,0
13,121;94,8;119,5;0,01;0,0
13,167;94,8;119,5;0,01;0,0
13,199;94,8;119,5;0,01;0,0
13,235;94,8;119,5;0,01;0,0
13,263;94,8;119,5;0,01;0,0
13,285;94,6;119,3;0,01;0,0
13,326;94,8;119,5;0,01;0,0
13,361;94,8;119,5;0,01;0,0
13,371;94,6;119,3;0,01;0,0
13,411;94,6;119,3;0,01;0,0
13,436;94,8;119,5;0,01;0,0
13,469;94,8;119,5;0,01;0,0
13,497;94,6;119,3;0,01;0,0
13,542;94,8;119,5;0,01;0,0
13,577;94,8;119,5;0,01;0,2
13,610;94,8;119,5;0,01;0,2
13,642;94,6;119,3;0,01;0,2
13,679;94,8;119,5;0,01;0,0
13,707;94,8;119,5;0,01;0,0
13,738;94,8;119,5;0,01;0,0
13,774;95,3;119,5;0,01;0,0
13,806;94,8;119,5;0,01;0,0
13,841;94,8;119,5;0,01;0,0
13,866;94,8;119,5;0,01;0,0
13,891;94,8;119,5;0,01;0,0
13,916;94,8;119,5;0,01;0,0
13,958;94,6;119,3;0,01;0,0
13,987;94,8;119,5;0,01;0,0
14,018;94,8;119,5;0,01;0,0
14,048;95,3;119,5;0,01;0,0
14,080;94,8;119,5;0,01;0,0
14,119;94,8;119,5;0,01;0,0
14,170;94,8;119,5;0,01;0,0
14,205;94,8;119,5;0,01;0,0
14,237;94,8;119,5;0,01;0,0
14,270;94,8;119,5;0,01;0,0
14,308;94,6;119,3;0,01;0,0
14,334;95,1;119,3;0,01;0,0
14,369;94,8;119,5;0,01;0,0
14,394;94,8;119,5;0,01;0,0
14,421;94,8;119,5;0,01;0,0
14,448;94,8;119,5;0,01;0,0
14,481;94,8;119,5;0,01;0,0
14,513;94,8;119,5;0,02;0,0
14,570;95,3;119,5;0,02;0,0
14,599;95,3;119,5;0,01;0,0
14,618;94,8;119,5;0,01;0,0
14,667;94,8;119,5;0,01;0,0
14,701;94,8;119,5;0,01;0,0
14,730;94,8;119,5;0,01;0,0
14,761;94,8;119,5;0,01;0,0
14,778;94,8;119,5;0,01;0,0
14,822;95,3;119,5;0,01;0,0
14,878;94,8;119,5;0,01;0,0
14,916;94,8;119,5;0,01;0,0
14,948;94,8;119,5;0,01;0,1
14,978;94,8;119,5;0,01;0,0
15,013;94,8;119,5;0,01;0,1
15,044;94,8;119,5;0,01;0,0
15,080;95,3;119,5;0,01;0,0
15,112;95,3;119,5;0,01;0,0
15,149;94,8;119,5;0,01;0,0
15,191;94,8;119,5;0,01;0,0
15,233;94,8;119,5;0,01;0,0
15,274;94,8;119,5;0,01;0,0
15,313;95,3;119,5;0,01;0,0
15,352;94,8;119,5;0,01;0,0
15,392;94,8;119,5;0,01;0,0
15,422;94,8;119,5;0,01;0,0
15,454;94,8;119,5;0,01;0,0
15,488;94,8;119,5;0,01;0,0
15,517;94,8;119,5;0,01;0,0
15,545;94,8;119,5;0,01;0,0
15,569;94,8;119,5;0,01;0,0
15,589;94,8;119,5;0,01;0,0
15,609;94,8;119,5;0,01;0,0
15,636;94,8;119,5;0,01;0,0
15,647;94,8;119,5;0,01;0,0
15,702;94,8;119,5;0,01;0,0
15,730;94,8;119,5;0,01;0,0
15,761;94,6;119,3;0,01;0,0
15,790;95,3;119,5;0,01;0,0
15,825;94,8;119,5;0,01;0,0
15,855;94,6;119,3;0,01;0,0
15,911;94,8;119,5;0,01;0,0
15,950;94,8;119,5;0,01;0,0
15,976;94,8;119,5;0,01;0,0
16,008;94,8;119,5;0,01;0,0
16,033;94,8;119,5;0,01;0,0
16,062;94,8;119,5;0,01;0,0
16,092;94,8;119,5;0,01;0,0
16,123;94,8;119,5;0,01;0,0
16,153;94,8;119,5;0,01;0,0
16,208;94,8;119,5;0,01;0,0
16,256;94,8;119,5;0,01;0,0
16,289;94,8;119,5;0,01;0,0
16,327;95,3;119,5;0,01;0,0
16,365;94,8;119,5;0,01;0,0
16,393;94,8;119,5;0,01;0,0
16,421;94,8;119,5;0,01;0,0
16,448;94,8;119,5;0,01;0,0
16,476;95,1;119,3;0,01;0,0
16,501;94,8;119,5;0,01;0,0
16,533;94,8;119,5;0,01;0,0
16,561;94,8;119,5;0,01;0,0
16,597;94,8;119,5;0,01;0,0
16,631;94,8;119,5;0,01;0,0
16,659;94,8;119,5;0,01;0,0
16,689;94,8;119,5;0,01;0,0
16,719;94,8;119,5;0,01;0,0
16,740;94,8;119,5;0,01;0,0
16,769;94,8;119,5;0,01;0,0
16,824;94,8;119,5;0,01;0,0
16,859;95,1;119,3;0,01;0,0
16,888;95,1;119,3;0,01;0,0
16,927;94,8;119,5;0,01;0,0
16,956;94,8;119,5;0,02;0,0
16,989;94,8;119,5;0,01;0,0
17,032;94,8;119,5;0,01;0,0
17,059;94,8;119,5;0,01;0,0
17,083;94,8;119,5;0,01;0,0
17,110;94,8;119,5;0,01;0,0
17,140;94,8;119,5;0,01;0,0
17,197;94,8;119,5;0,01;0,0
17,240;94,8;119,5;0,01;0,0
17,280;94,8;119,5;0,01;0,0
17,306;94,8;119,5;0,01;0,0
17,339;94,6;119,3;0,01;0,0
17,366;94,8;119,5;0,01;0,0
17,391;94,8;119,5;0,01;0,0
17,449;94,8;119,5;0,01;0,0
17,485;94,8;119,5;0,01;0,0
17,524;94,8;119,5;0,01;0,0
17,553;94,8;119,5;0,01;0,0
17,589;94,8;119,5;0,01;0,0
17,617;94,8;119,5;0,01;0,0
17,644;94,6;119,3;0,01;0,0
17,678;94,6;119,3;0,01;0,0
17,700;94,6;119,3;0,01;0,0
17,722;94,6;119,3;0,01;0,0
17,758;94,8;119,5;0,01;0,0
17,786;94,8;119,5;0,01;0,0
17,813;95,3;119,5;0,01;0,0
17,868;94,8;119,5;0,01;0,0
17,896;94,8;119,5;0,01;0,0
17,928;94,8;119,5;0,01;0,0
17,957;95,1;119,3;0,01;0,0
17,989;94,8;119,5;0,01;0,0
18,017;95,3;119,5;0,01;0,0
18,075;95,3;119,5;0,01;0,0
18,106;95,3;119,5;0,01;0,0
18,133;94,8;119,5;0,01;0,0
18,164;94,8;119,5;0,01;0,0
18,196;94,8;119,5;0,01;0,0
18,229;94,8;119,5;0,01;0,0
18,280;94,8;119,5;0,01;0,0
18,320;94,8;119,5;0,01;0,0
18,360;95,3;119,5;0,01;0,0
18,395;94,8;119,5;0,01;0,0
18,420;94,8;119,5;0,01;0,1
18,454;94,8;119,5;0,01;0,0
18,488;94,8;119,5;0,01;0,0
18,515;94,8;119,5;0,01;0,0
18,524;95,3;119,5;0,01;0,0
18,563;94,8;119,5;0,01;0,0
18,590;94,8;119,5;0,02;0,0
18,618;94,8;119,5;0,02;0,0
18,644;94,6;119,3;0,02;0,0
18,693;94,8;119,5;0,01;0,0
18,724;94,8;119,5;0,01;0,0
18,750;94,8;119,5;0,01;0,0
18,759;94,8;119,5;0,01;0,0
18,805;94,8;119,5;0,01;0,0
18,857;94,8;119,5;0,01;0,0
18,890;94,8;119,5;0,01;0,0
18,921;94,8;119,5;0,01;0,0
18,991;94,8;119,1;0,01;0,0
19,026;94,8;119,1;0,01;0,0
19,053;94,8;119,1;0,01;0,0
19,085;94,8;119,5;0,01;0,0
19,107;94,8;119,5;0,01;0,0
19,143;94,8;119,5;0,01;0,0
19,170;94,8;119,5;0,01;0,0
19,212;94,8;119,5;0,01;0,0
19,254;94,8;119,1;0,01;0,0
19,292;94,8;119,1;0,01;0,0
19,321;95,3;119,5;0,01;0,0
19,357;94,8;119,5;0,01;0,0
19,387;95,1;119,3;0,01;0,0
19,417;94,6;119,3;0,01;0,0
19,451;94,6;119,3;0,01;0,0
19,481;94,6;119,3;0,01;0,0
19,492;94,8;119,5;0,01;0,0
19,529;94,8;119,5;0,01;0,0
19,538;94,6;119,3;0,01;0,0
19,608;95,3;119,5;0,01;0,0
19,637;95,3;119,5;0,01;0,0
19,666;94,6;119,3;0,01;0,0
19,675;94,8;119,5;0,01;0,0
19,713;94,8;119,5;0,01;0,0
19,762;95,3;119,5;0,01;0,0
19,818;94,8;119,5;0,01;0,0
19,843;94,8;119,5;0,01;0,0
19,868;94,6;119,3;0,01;0,0
19,896;94,8;119,5;0,01;0,0
19,923;94,8;119,5;0,01;0,0
19,948;94,8;119,5;0,01;0,0
19,978;94,8;119,5;0,01;0,0
20,034;95,3;119,5;0,01;0,0
20,078;94,8;119,5;0,01;0,0
20,115;94,8;119,5;0,01;0,0
20,151;94,7;119,3;0,01;0,0
20,182;94,8;119,5;0,01;0,0
20,216;94,8;119,5;0,01;0,0
20,255;94,8;119,5;0,01;0,0
20,289;94,8;119,5;0,01;0,0
20,328;94,8;119,5;0,01;0,0
20,366;94,8;119,5;0,01;0,0
20,406;94,8;119,5;0,01;0,0
20,440;95,1;119,3;0,02;0,0
20,468;94,8;119,5;0,01;0,0
20,494;94,8;119,5;0,01;0,0
20,529;94,8;119,5;0,01;0,0
20,562;94,8;119,5;0,01;0,0
20,594;94,8;119,5;0,01;0,0
20,623;94,8;119,5;0,01;0,0
20,653;95,3;119,5;0,01;0,0
20,691;95,3;119,5;0,01;0,0
20,720;94,8;119,5;0,01;0,0
20,745;94,8;119,5;0,01;0,0
20,771;94,8;119,5;0,01;0,0
20,797;94,8;119,5;0,01;0,0
20,804;94,6;119,3;0,01;0,0
20,849;95,3;119,5;0,01;0,0
20,878;94,6;119,3;0,01;0,0
20,906;94,6;119,3;0,01;0,0
20,971;94,8;119,5;0,01;0,0
21,000;94,8;119,5;0,01;0,0
21,047;94,8;119,5;0,01;0,0
21,083;94,6;119,3;0,01;0,0
21,124;94,8;119,5;0,01;0,0
21,154;95,1;119,3;0,01;0,0
21,180;95,1;119,3;0,01;0,0
21,213;94,6;119,3;0,01;0,0
21,250;94,8;119,5;0,01;0,0
21,290;94,8;119,5;0,01;0,0
21,324;94,8;119,5;0,01;0,0
21,353;95,1;119,3;0,01;0,0
21,385;95,3;119,5;0,01;0,0
21,418;95,3;119,5;0,01;0,0
21,445;94,6;119,3;0,01;0,0
21,488;95,1;119,3;0,01;0,0
21,526;95,1;119,3;0,01;0,0
21,566;94,8;119,5;0,01;0,0
21,600;94,8;119,5;0,01;0,0
21,640;94,8;119,5;0,01;0,0
21,674;94,8;119,5;0,01;0,0
21,705;95,1;119,3;0,01;0,0
21,734;94,8;119,5;0,01;0,0
21,762;94,6;119,3;0,01;0,0
21,778;94,8;119,5;0,01;0,0
21,814;95,1;119,3;0,01;0,0
21,841;95,1;119,3;0,01;0,0
21,872;94,8;119,5;0,01;0,0
21,897;94,8;119,5;0,01;0,0
21,905;94,8;119,5;0,01;0,0
21,973;94,6;119,3;0,01;0,0
22,009;94,6;119,3;0,01;0,0
22,045;94,8;119,5;0,01;0,0
22,071;94,8;119,5;0,01;0,0
22,097;94,8;119,5;0,01;0,0
22,125;94,8;119,5;0,01;0,0
22,177;94,8;119,5;0,01;0,0
22,227;94,8;119,5;0,01;0,0
22,258;94,8;119,5;0,01;0,0
22,289;94,8;119,5;0,01;0,0
22,313;94,8;119,5;0,01;0,0
22,338;94,8;119,5;0,01;0,0
22,376;94,8;119,5;0,01;0,0
22,406;94,8;119,5;0,01;0,0
22,437;94,8;119,5;0,01;0,0
22,466;94,8;119,5;0,01;0,0
22,490;94,6;119,3;0,01;0,0
22,499;94,8;119,5;0,01;0,0
22,528;94,8;119,5;0,01;0,0
22,601;95,1;119,3;0,01;0,0
22,633;94,6;119,3;0,01;0,0
22,673;94,6;119,3;0,01;0,0
22,702;94,8;119,5;0,01;0,0
22,719;94,6;119,3;0,01;0,0
22,751;94,8;119,5;0,01;0,0
22,815;94,8;119,5;0,01;0,0
22,851;94,8;119,5;0,01;0,0
22,879;94,8;119,5;0,01;0,0
22,903;95,3;119,5;0,01;0,1
22,930;95,3;119,5;0,01;0,1
22,967;94,6;119,3;0,01;0,1
23,014;94,8;119,5;0,01;0,0
23,045;94,8;119,5;0,01;0,0
23,076;94,8;119,5;0,01;0,0
23,103;94,8;119,5;0,01;0,0
23,129;94,8;119,5;0,01;0,0
23,148;94,8;119,5;0,01;0,0
23,168;94,8;119,5;0,01;0,0
23,197;94,8;119,5;0,02;0,0
23,260;94,8;119,5;0,01;0,0
23,308;94,8;119,5;0,01;0,0
23,339;94,8;119,5;0,01;0,0
23,382;94,8;119,5;0,01;0,0
23,414;94,8;119,5;0,01;0,0
23,450;94,8;119,5;0,01;0,0
23,476;94,8;119,5;0,01;0,0
23,503;94,6;119,3;0,01;0,0
23,527;94,6;119,3;0,01;0,0
23,552;95,1;119,3;0,01;0,0
23,590;95,1;119,3;0,01;0,0
23,620;94,8;119,5;0,01;0,0
23,652;94,8;119,5;0,01;0,0
23,680;94,8;119,5;0,01;0,0
23,719;94,8;119,5;0,01;0,0
23,743;94,8;119,5;0,01;0,0
23,798;94,6;119,3;0,01;0,0
23,829;94,8;119,5;0,01;0,0
23,856;94,8;119,5;0,01;0,0
23,891;95,3;119,5;0,01;0,0
23,923;94,8;119,5;0,01;0,0
23,955;95,3;119,5;0,01;0,0
23,985;95,3;119,5;0,01;0,0
24,014;95,1;119,3;0,01;0,0
24,039;94,8;119,5;0,01;0,0
24,090;94,8;119,5;0,01;0,0
24,137;95,1;119,3;0,01;0,0
24,164;94,8;119,5;0,01;0,0
24,187;94,8;119,5;0,01;0,0
24,201;94,8;119,5;0,01;0,0
24,243;94,6;119,3;0,01;0,0
24,298;94,8;119,5;0,01;0,0
24,349;94,8;119,5;0,01;0,0
24,387;94,8;119,5;0,01;0,0
24,417;94,8;119,5;0,01;0,0
24,443;94,6;119,3;0,01;0,0
24,466;94,8;119,5;0,01;0,0
24,495;94,8;119,5;0,01;0,0
24,529;95,1;119,3;0,02;0,0
24,553;95,3;119,5;0,02;0,0
24,574;94,8;119,5;0,02;0,0
24,634;94,6;119,3;0,02;0,0
24,668;94,8;119,5;0,01;0,0
24,692;94,8;119,5;0,01;0,0
24,712;94,8;119,5;0,01;0,0
24,760;94,8;119,5;0,01;0,0
24,790;94,8;119,5;0,01;0,0
24,816;94,8;119,5;0,01;0,0
24,842;94,6;119,3;0,01;0,0
24,863;94,8;119,5;0,01;0,0
24,924;94,8;119,5;0,01;0,0
24,967;94,8;119,5;0,01;0,0
25,006;95,1;119,3;0,01;0,0
25,035;95,1;119,3;0,01;0,0
25,074;94,8;119,5;0,01;0,0
25,115;94,8;119,5;0,01;0,0
25,148;94,8;119,5;0,01;0,0
25,179;94,8;119,5;0,01;0,0
25,210;94,8;119,5;0,01;0,0
