Time_sec;Vision_X_mm;Vision_Y_mm;Voltage_V;Current_mA
5,677;NaN;NaN;0,01;0,0
5,733;NaN;NaN;0,01;0,0
5,778;NaN;NaN;0,01;0,0
5,830;NaN;NaN;0,01;0,0
5,875;NaN;NaN;0,01;0,0
5,925;NaN;NaN;0,01;0,0
5,975;NaN;NaN;0,01;0,0
6,026;NaN;NaN;0,01;0,0
6,087;NaN;NaN;0,01;0,0
6,137;NaN;NaN;0,01;0,0
6,194;NaN;NaN;0,02;0,0
6,246;NaN;NaN;0,02;0,0
6,297;NaN;NaN;0,01;0,0
6,345;NaN;NaN;0,01;0,0
6,388;NaN;NaN;0,01;0,0
6,435;NaN;NaN;0,01;0,0
6,468;NaN;NaN;0,01;0,0
6,518;NaN;NaN;0,01;0,0
6,565;NaN;NaN;0,01;0,0
6,609;NaN;NaN;0,01;0,0
6,663;NaN;NaN;0,01;0,0
6,711;NaN;NaN;0,01;0,0
6,756;NaN;NaN;0,01;0,0
6,803;NaN;NaN;0,01;0,0
6,846;NaN;NaN;0,01;0,0
6,904;NaN;NaN;0,01;0,0
6,958;NaN;NaN;0,01;0,0
7,014;NaN;NaN;0,01;0,0
7,065;NaN;NaN;0,01;0,0
7,114;NaN;NaN;0,01;0,0
7,163;NaN;NaN;0,01;0,0
7,212;NaN;NaN;0,01;0,0
7,285;NaN;NaN;0,01;0,0
7,332;NaN;NaN;0,01;0,0
7,373;NaN;NaN;0,01;0,0
7,413;NaN;NaN;0,01;0,0
7,459;NaN;NaN;0,01;0,0
7,509;NaN;NaN;0,01;0,0
7,555;NaN;NaN;0,01;0,0
7,604;NaN;NaN;0,01;0,0
7,648;NaN;NaN;0,01;0,0
7,702;NaN;NaN;0,01;0,0
7,743;NaN;NaN;0,01;0,0
7,792;NaN;NaN;0,01;0,0
7,840;NaN;NaN;0,01;0,0
7,889;NaN;NaN;0,01;0,0
7,938;NaN;NaN;0,01;0,0
7,987;NaN;NaN;0,01;0,0
8,034;NaN;NaN;0,01;0,0
8,083;NaN;NaN;0,01;0,0
8,131;NaN;NaN;0,01;0,0
8,173;NaN;NaN;0,17;54,5
8,221;NaN;NaN;0,08;21,0
8,282;NaN;NaN;0,08;21,0
8,331;NaN;NaN;0,20;80,6
8,374;NaN;NaN;0,20;80,6
8,416;NaN;NaN;0,09;31,8
8,460;NaN;NaN;0,09;31,8
8,502;NaN;NaN;0,01;0,0
8,550;NaN;NaN;0,01;0,0
8,596;NaN;NaN;0,01;0,0
8,644;NaN;NaN;0,01;0,0
8,705;NaN;NaN;0,12;45,5
8,751;NaN;NaN;0,07;30,8
8,795;NaN;NaN;0,07;30,8
8,842;NaN;NaN;0,02;3,7
8,887;NaN;NaN;0,02;3,7
8,930;NaN;NaN;0,01;0,0
8,979;NaN;NaN;0,01;0,0
9,022;NaN;NaN;0,01;0,0
9,073;NaN;NaN;0,16;64,1
9,125;NaN;NaN;0,06;17,6
9,171;NaN;NaN;0,02;1,2
9,224;NaN;NaN;0,02;4,2
9,253;NaN;NaN;0,08;25,7
9,297;NaN;NaN;0,08;25,7
9,359;NaN;NaN;0,01;0,0
9,412;NaN;NaN;0,01;0,0
9,466;NaN;NaN;0,02;3,9
9,511;NaN;NaN;0,02;3,9
9,548;NaN;NaN;0,18;72,4
9,596;NaN;NaN;0,18;72,4
9,644;NaN;NaN;0,01;0,0
9,691;NaN;NaN;0,01;0,0
9,744;NaN;NaN;0,15;41,7
9,782;NaN;NaN;0,15;41,7
9,821;NaN;NaN;0,15;41,7
9,864;NaN;NaN;0,04;15,2
9,911;NaN;NaN;0,04;15,2
9,959;NaN;NaN;0,01;0,0
10,012;NaN;NaN;0,01;0,0
10,064;NaN;NaN;0,10;36,3
10,112;NaN;NaN;0,14;55,9
10,150;NaN;NaN;0,06;14,3
10,195;NaN;NaN;0,07;17,0
10,258;NaN;NaN;0,01;0,0
10,328;NaN;NaN;0,01;0,0
10,374;NaN;NaN;0,01;0,6
10,419;NaN;NaN;0,01;0,0
10,466;NaN;NaN;0,01;0,0
10,516;NaN;NaN;0,01;0,0
10,559;NaN;NaN;0,01;0,0
10,612;NaN;NaN;0,01;0,0
10,660;NaN;NaN;0,01;0,0
10,702;NaN;NaN;0,01;0,0
10,729;NaN;NaN;0,01;0,0
10,794;NaN;NaN;0,01;0,0
10,838;NaN;NaN;0,01;0,0
10,884;NaN;NaN;0,01;0,1
10,937;NaN;NaN;0,01;0,1
10,985;NaN;NaN;0,01;0,0
11,026;NaN;NaN;0,01;0,0
11,069;NaN;NaN;0,01;0,0
11,113;NaN;NaN;0,01;0,0
11,159;NaN;NaN;0,01;0,0
11,206;NaN;NaN;0,01;0,0
11,256;NaN;NaN;0,01;0,0
11,302;NaN;NaN;0,01;0,0
11,348;NaN;NaN;0,01;0,0
11,397;NaN;NaN;0,01;0,0
11,446;NaN;NaN;0,01;0,0
11,493;NaN;NaN;0,01;0,0
11,538;NaN;NaN;0,01;0,0
11,584;NaN;NaN;0,01;0,0
11,613;NaN;NaN;0,01;0,0
11,667;NaN;NaN;0,01;0,0
11,736;NaN;NaN;0,01;0,0
11,785;NaN;NaN;0,01;0,0
11,827;NaN;NaN;0,01;0,0
11,877;NaN;NaN;0,01;0,0
11,926;NaN;NaN;0,01;0,0
11,989;NaN;NaN;0,01;0,0
12,034;NaN;NaN;0,01;0,0
12,078;NaN;NaN;0,01;0,0
12,123;NaN;NaN;0,01;0,0
12,166;NaN;NaN;0,01;0,0
12,214;NaN;NaN;0,01;0,0
12,266;NaN;NaN;0,01;0,0
12,329;NaN;NaN;0,01;0,0
12,380;NaN;NaN;0,01;0,0
12,432;NaN;NaN;0,01;0,0
12,479;NaN;NaN;0,01;0,0
12,535;NaN;NaN;0,01;0,0
12,596;NaN;NaN;0,01;0,0
12,642;NaN;NaN;0,01;0,0
12,692;NaN;NaN;0,01;0,0
12,742;NaN;NaN;0,01;0,0
12,794;NaN;NaN;0,01;0,0
12,853;NaN;NaN;0,01;0,0
12,901;NaN;NaN;0,01;0,0
12,945;NaN;NaN;0,01;0,0
12,992;NaN;NaN;0,01;0,0
13,037;NaN;NaN;0,01;0,0
13,081;NaN;NaN;0,01;0,0
13,130;NaN;NaN;0,01;0,0
13,188;NaN;NaN;0,01;0,0
13,238;NaN;NaN;0,01;0,0
13,291;NaN;NaN;0,01;0,0
13,336;NaN;NaN;0,01;0,0
13,387;NaN;NaN;0,01;0,0
13,465;NaN;NaN;0,01;0,0
13,512;NaN;NaN;0,01;0,0
13,560;NaN;NaN;0,01;0,0
13,606;NaN;NaN;0,01;0,0
13,651;NaN;NaN;0,01;0,0
13,699;NaN;NaN;0,01;0,0
13,752;NaN;NaN;0,01;0,0
13,800;NaN;NaN;0,01;0,0
13,826;NaN;NaN;0,01;0,0
13,885;NaN;NaN;0,01;0,0
13,937;NaN;NaN;0,01;0,0
13,986;NaN;NaN;0,01;0,0
14,029;NaN;NaN;0,01;0,0
14,080;NaN;NaN;0,01;0,0
14,125;NaN;NaN;0,01;0,0
14,167;NaN;NaN;0,01;0,0
14,207;NaN;NaN;0,01;0,0
14,250;NaN;NaN;0,01;0,0
14,299;NaN;NaN;0,01;0,0
14,348;NaN;NaN;0,01;0,0
14,389;NaN;NaN;0,01;0,0
14,444;NaN;NaN;0,01;0,0
14,472;NaN;NaN;0,01;0,0
14,532;NaN;NaN;0,01;0,0
14,578;NaN;NaN;0,01;0,0
14,620;NaN;NaN;0,01;0,0
14,666;NaN;NaN;0,01;0,0
14,693;NaN;NaN;0,01;0,0
14,771;NaN;NaN;0,01;0,0
14,824;NaN;NaN;0,01;0,0
14,864;NaN;NaN;0,01;0,0
14,904;NaN;NaN;0,01;0,0
14,944;NaN;NaN;0,01;0,0
14,972;NaN;NaN;0,01;0,0
15,009;NaN;NaN;0,01;0,0
15,039;NaN;NaN;0,01;0,0
15,078;NaN;NaN;0,01;0,0
15,123;NaN;NaN;0,01;0,0
15,152;NaN;NaN;0,01;0,0
15,200;NaN;NaN;0,01;0,0
15,245;NaN;NaN;0,01;0,0
15,315;NaN;NaN;0,01;0,0
15,361;NaN;NaN;0,01;0,0
15,402;NaN;NaN;0,01;0,0
15,436;NaN;NaN;0,01;0,0
15,466;NaN;NaN;0,01;0,0
15,514;NaN;NaN;0,01;0,0
15,557;NaN;NaN;0,01;0,0
15,604;NaN;NaN;0,01;0,0
15,649;NaN;NaN;0,01;0,0
15,698;NaN;NaN;0,01;0,0
15,742;NaN;NaN;0,01;0,0
15,787;NaN;NaN;0,01;0,0
15,827;NaN;NaN;0,01;0,0
15,858;NaN;NaN;0,01;0,0
15,893;NaN;NaN;0,01;0,0
15,927;NaN;NaN;0,01;0,0
15,963;NaN;NaN;0,01;0,0
16,008;NaN;NaN;0,01;0,0
16,039;NaN;NaN;0,01;0,0
16,081;NaN;NaN;0,01;0,0
16,108;NaN;NaN;0,01;0,0
16,155;NaN;NaN;0,01;0,0
16,196;NaN;NaN;0,01;0,0
16,224;NaN;NaN;0,01;0,0
16,263;NaN;NaN;0,01;0,0
16,294;NaN;NaN;0,01;0,0
16,349;NaN;NaN;0,01;0,0
16,384;NaN;NaN;0,01;0,0
16,416;NaN;NaN;0,01;0,0
16,448;NaN;NaN;0,01;0,0
16,497;NaN;NaN;0,01;0,0
16,523;NaN;NaN;0,01;0,0
16,564;NaN;NaN;0,01;0,0
16,595;NaN;NaN;0,01;0,0
16,630;NaN;NaN;0,01;0,0
16,656;NaN;NaN;0,01;0,0
16,698;NaN;NaN;0,01;0,0
16,730;NaN;NaN;0,01;0,0
16,762;NaN;NaN;0,01;0,0
16,803;NaN;NaN;0,01;0,0
16,840;NaN;NaN;0,01;0,0
16,876;NaN;NaN;0,01;0,0
16,905;NaN;NaN;0,01;0,0
16,937;NaN;NaN;0,01;0,0
16,977;NaN;NaN;0,01;0,0
17,007;NaN;NaN;0,01;0,2
17,042;NaN;NaN;0,01;0,0
17,071;NaN;NaN;0,01;0,0
17,108;NaN;NaN;0,01;0,0
17,149;NaN;NaN;0,01;0,0
17,187;NaN;NaN;0,01;0,0
17,216;NaN;NaN;0,01;0,0
17,264;NaN;NaN;0,01;0,0
17,296;NaN;NaN;0,01;0,0
17,339;NaN;NaN;0,01;0,0
17,367;NaN;NaN;0,01;0,0
17,407;NaN;NaN;0,01;0,0
17,449;NaN;NaN;0,01;0,0
17,496;NaN;NaN;0,01;0,0
17,522;NaN;NaN;0,01;0,0
17,567;NaN;NaN;0,01;0,0
17,627;NaN;NaN;0,01;0,0
17,656;NaN;NaN;0,01;0,0
17,696;NaN;NaN;0,01;0,0
17,738;NaN;NaN;0,01;0,0
17,771;NaN;NaN;0,01;0,0
17,803;NaN;NaN;0,01;0,0
17,841;NaN;NaN;0,01;0,0
17,888;NaN;NaN;0,01;0,0
17,920;NaN;NaN;0,01;0,0
17,953;NaN;NaN;0,01;0,0
17,988;NaN;NaN;0,01;0,0
18,027;NaN;NaN;0,01;0,0
18,062;NaN;NaN;0,01;0,0
18,096;NaN;NaN;0,01;0,0
18,124;NaN;NaN;0,01;0,0
18,154;NaN;NaN;0,01;0,0
18,194;NaN;NaN;0,01;0,0
18,239;NaN;NaN;0,01;0,0
18,278;NaN;NaN;0,01;0,0
18,310;NaN;NaN;0,01;0,0
18,344;NaN;NaN;0,01;0,0
18,386;NaN;NaN;0,01;0,0
18,423;NaN;NaN;0,01;0,1
18,453;NaN;NaN;0,01;0,0
18,492;NaN;NaN;0,01;0,0
18,542;NaN;NaN;0,01;0,0
18,586;NaN;NaN;0,01;0,0
18,623;NaN;NaN;0,01;0,0
18,687;NaN;NaN;0,01;0,0
18,719;NaN;NaN;0,01;0,0
18,753;NaN;NaN;0,01;0,1
18,779;NaN;NaN;0,01;0,1
18,804;NaN;NaN;0,01;0,1
18,838;NaN;NaN;0,01;0,0
18,874;NaN;NaN;0,01;0,0
18,905;NaN;NaN;0,01;0,0
18,936;NaN;NaN;0,01;0,0
18,972;NaN;NaN;0,01;0,0
19,007;NaN;NaN;0,01;0,0
19,036;NaN;NaN;0,01;0,0
19,075;NaN;NaN;0,01;0,0
19,158;NaN;NaN;0,01;0,0
19,207;NaN;NaN;0,01;0,0
19,240;NaN;NaN;0,01;0,0
19,264;NaN;NaN;0,01;0,0
19,303;NaN;NaN;0,01;0,0
19,350;NaN;NaN;0,01;0,0
19,376;NaN;NaN;0,01;0,0
19,410;NaN;NaN;0,01;0,0
19,472;NaN;NaN;0,01;0,0
19,497;NaN;NaN;0,01;0,0
19,535;NaN;NaN;0,01;0,0
19,564;NaN;NaN;0,01;0,0
19,616;NaN;NaN;0,01;0,0
19,650;NaN;NaN;0,01;0,0
19,681;NaN;NaN;0,01;0,0
19,711;NaN;NaN;0,01;0,0
19,739;NaN;NaN;0,01;0,0
19,768;NaN;NaN;0,01;0,0
19,801;NaN;NaN;0,01;0,0
19,837;NaN;NaN;0,01;0,0
19,871;NaN;NaN;0,01;0,0
19,899;NaN;NaN;0,01;0,0
19,940;NaN;NaN;0,01;0,0
19,968;NaN;NaN;0,01;0,0
20,017;NaN;NaN;0,01;0,0
20,050;NaN;NaN;0,01;0,0
20,087;NaN;NaN;0,01;0,0
20,119;NaN;NaN;0,01;0,0
20,153;NaN;NaN;0,01;0,0
20,181;NaN;NaN;0,01;0,0
20,217;NaN;NaN;0,01;0,0
20,244;NaN;NaN;0,01;0,0
20,273;NaN;NaN;0,01;0,0
20,303;NaN;NaN;0,01;0,0
20,336;NaN;NaN;0,01;0,0
20,352;NaN;NaN;0,01;0,0
20,388;NaN;NaN;0,01;0,0
20,424;NaN;NaN;0,01;0,0
20,482;NaN;NaN;0,01;0,0
20,512;NaN;NaN;0,01;0,0
20,543;NaN;NaN;0,01;0,0
20,556;NaN;NaN;0,01;0,0
20,579;NaN;NaN;0,01;0,0
20,606;NaN;NaN;0,01;0,0
20,656;NaN;NaN;0,01;0,0
20,692;NaN;NaN;0,01;0,0
20,728;NaN;NaN;0,01;0,0
20,752;NaN;NaN;0,01;0,0
20,789;NaN;NaN;0,01;0,0
20,812;NaN;NaN;0,01;0,0
20,880;NaN;NaN;0,01;0,0
20,915;NaN;NaN;0,01;0,0
20,948;NaN;NaN;0,01;0,0
20,972;NaN;NaN;0,01;0,0
21,005;NaN;NaN;0,01;0,0
21,025;NaN;NaN;0,01;0,1
21,058;NaN;NaN;0,01;0,0
21,084;NaN;NaN;0,01;0,0
21,136;NaN;NaN;0,01;0,0
21,168;NaN;NaN;0,01;0,0
21,200;NaN;NaN;0,01;0,1
21,229;NaN;NaN;0,01;0,1
21,253;NaN;NaN;0,01;0,1
21,293;NaN;NaN;0,01;0,1
21,337;NaN;NaN;0,01;0,0
21,369;NaN;NaN;0,01;0,0
21,409;NaN;NaN;0,01;0,0
21,440;NaN;NaN;0,01;0,0
21,471;NaN;NaN;0,01;0,0
21,501;NaN;NaN;0,01;0,0
21,523;NaN;NaN;0,01;0,0
21,545;NaN;NaN;0,01;0,0
21,587;NaN;NaN;0,01;0,0
21,626;NaN;NaN;0,01;0,0
21,666;NaN;NaN;0,01;0,0
21,680;NaN;NaN;0,01;0,0
21,715;NaN;NaN;0,01;0,0
21,740;NaN;NaN;0,01;0,0
21,810;NaN;NaN;0,01;0,0
21,842;NaN;NaN;0,01;0,0
21,874;NaN;NaN;0,01;0,0
21,906;NaN;NaN;0,01;0,0
21,941;NaN;NaN;0,01;0,0
21,968;NaN;NaN;0,01;0,0
21,988;NaN;NaN;0,01;0,0
22,010;NaN;NaN;0,01;0,0
22,050;NaN;NaN;0,01;0,0
22,089;NaN;NaN;0,01;0,0
22,117;NaN;NaN;0,01;0,0
22,156;NaN;NaN;0,01;0,0
22,198;NaN;NaN;0,01;0,0
22,231;NaN;NaN;0,01;0,0
22,271;NaN;NaN;0,01;0,0
22,299;NaN;NaN;0,01;0,0
22,329;NaN;NaN;0,01;0,0
22,355;NaN;NaN;0,01;0,0
22,400;NaN;NaN;0,01;0,0
22,433;NaN;NaN;0,01;0,0
22,466;NaN;NaN;0,01;0,0
22,499;NaN;NaN;0,01;0,0
22,529;NaN;NaN;0,01;0,0
22,541;NaN;NaN;0,01;0,0
22,591;NaN;NaN;0,01;0,0
22,618;NaN;NaN;0,01;0,0
22,667;NaN;NaN;0,01;0,0
22,696;NaN;NaN;0,01;0,0
22,725;NaN;NaN;0,01;0,0
22,758;NaN;NaN;0,01;0,0
22,802;NaN;NaN;0,01;0,0
