Time_sec;Vision_X_mm;Vision_Y_mm;Voltage_V;Current_mA
9,517;NaN;NaN;0,01;0,1
9,561;NaN;NaN;0,01;0,0
9,594;NaN;NaN;0,01;0,0
9,646;NaN;NaN;0,02;0,0
9,694;NaN;NaN;0,02;0,0
9,726;NaN;NaN;0,02;0,0
9,767;NaN;NaN;0,01;0,0
9,808;NaN;NaN;0,01;0,0
9,864;NaN;NaN;0,01;0,0
9,903;NaN;NaN;0,01;0,0
9,951;NaN;NaN;0,01;0,0
9,996;NaN;NaN;0,01;0,0
10,042;NaN;NaN;0,01;0,0
10,088;NaN;NaN;0,01;0,1
10,133;NaN;NaN;0,01;0,1
10,172;NaN;NaN;0,01;0,0
10,215;NaN;NaN;0,01;0,0
10,260;NaN;NaN;0,01;0,0
10,303;NaN;NaN;0,01;0,0
10,346;NaN;NaN;0,01;0,0
10,385;NaN;NaN;0,01;0,0
10,430;NaN;NaN;0,01;0,0
10,471;NaN;NaN;0,01;0,0
10,504;NaN;NaN;0,01;0,0
10,548;NaN;NaN;0,01;0,0
10,598;NaN;NaN;0,01;0,1
10,641;NaN;NaN;0,01;0,1
10,687;NaN;NaN;0,01;0,0
10,716;NaN;NaN;0,01;0,0
10,773;NaN;NaN;0,01;0,0
10,804;NaN;NaN;0,01;0,0
10,849;NaN;NaN;0,01;0,0
10,898;NaN;NaN;0,01;0,0
10,941;NaN;NaN;0,01;0,0
10,973;NaN;NaN;0,01;0,1
11,008;NaN;NaN;0,01;0,0
11,035;NaN;NaN;0,01;0,1
11,049;NaN;NaN;0,01;0,1
11,105;NaN;NaN;0,01;0,0
11,136;NaN;NaN;0,01;0,0
11,165;NaN;NaN;0,01;0,0
11,195;NaN;NaN;0,01;0,0
11,219;NaN;NaN;0,01;0,0
11,260;NaN;NaN;0,01;0,0
11,314;NaN;NaN;0,01;0,0
11,332;NaN;NaN;0,01;0,0
11,352;NaN;NaN;0,01;0,0
11,388;NaN;NaN;0,01;0,0
11,421;NaN;NaN;0,01;0,0
11,471;NaN;NaN;0,01;0,0
11,520;NaN;NaN;0,01;0,0
11,546;NaN;NaN;0,01;0,0
11,566;NaN;NaN;0,01;0,0
11,607;NaN;NaN;0,01;0,0
11,648;NaN;NaN;0,01;0,0
11,663;NaN;NaN;0,01;0,0
11,704;NaN;NaN;0,02;0,0
11,757;NaN;NaN;0,01;0,0
11,785;NaN;NaN;0,01;0,0
11,802;NaN;NaN;0,01;0,0
11,865;NaN;NaN;0,01;0,0
11,892;NaN;NaN;0,01;0,1
11,931;NaN;NaN;0,01;0,0
11,961;NaN;NaN;0,01;0,0
11,982;NaN;NaN;0,01;0,0
12,009;NaN;NaN;0,01;0,0
12,045;NaN;NaN;0,01;0,0
12,092;NaN;NaN;0,01;0,0
12,116;NaN;NaN;0,01;0,1
12,151;NaN;NaN;0,01;0,1
12,184;NaN;NaN;0,01;0,1
12,227;NaN;NaN;0,01;0,0
12,267;NaN;NaN;0,01;0,0
12,291;NaN;NaN;0,01;0,0
12,339;NaN;NaN;0,01;0,0
12,368;NaN;NaN;0,01;0,0
12,401;NaN;NaN;0,01;0,0
12,431;NaN;NaN;0,01;0,1
12,449;NaN;NaN;0,01;0,1
12,481;NaN;NaN;0,01;0,1
12,504;NaN;NaN;0,01;0,1
12,564;NaN;NaN;0,01;0,1
12,589;NaN;NaN;0,01;0,1
12,621;NaN;NaN;0,01;0,0
12,663;NaN;NaN;0,01;0,0
12,691;NaN;NaN;0,01;0,0
12,725;NaN;NaN;0,01;0,2
12,761;NaN;NaN;0,01;0,0
12,803;NaN;NaN;0,01;0,1
12,830;NaN;NaN;0,01;0,0
12,863;NaN;NaN;0,01;0,0
12,882;NaN;NaN;0,01;0,0
12,906;NaN;NaN;0,01;0,0
12,940;NaN;NaN;0,01;0,0
12,970;NaN;NaN;0,01;0,0
13,008;NaN;NaN;0,01;0,0
13,050;NaN;NaN;0,01;0,1
13,066;NaN;NaN;0,01;0,1
13,104;NaN;NaN;0,01;0,1
13,153;NaN;NaN;0,01;0,0
13,184;NaN;NaN;0,01;0,0
13,217;NaN;NaN;0,01;0,0
13,280;NaN;NaN;0,01;0,1
13,310;NaN;NaN;0,01;0,0
13,345;NaN;NaN;0,01;0,0
13,376;NaN;NaN;0,01;0,0
13,403;NaN;NaN;0,01;0,0
13,426;NaN;NaN;0,01;0,1
13,466;NaN;NaN;0,01;0,1
13,489;NaN;NaN;0,01;0,0
13,534;NaN;NaN;0,01;0,0
13,565;NaN;NaN;0,01;0,0
13,598;NaN;NaN;0,01;0,0
13,627;NaN;NaN;0,01;0,0
13,676;NaN;NaN;0,01;0,0
13,707;NaN;NaN;0,01;0,0
13,746;NaN;NaN;0,01;0,0
13,772;NaN;NaN;0,01;0,0
13,810;NaN;NaN;0,01;0,0
13,844;NaN;NaN;0,01;0,0
13,885;NaN;NaN;0,01;0,0
13,916;NaN;NaN;0,01;0,0
13,945;NaN;NaN;0,01;0,1
13,975;NaN;NaN;0,01;0,1
14,003;NaN;NaN;0,01;0,1
14,022;NaN;NaN;0,01;0,0
14,063;NaN;NaN;0,01;0,1
14,089;NaN;NaN;0,01;0,0
14,145;NaN;NaN;0,01;0,0
14,176;NaN;NaN;0,01;0,0
14,213;NaN;NaN;0,01;0,0
14,236;NaN;NaN;0,01;0,0
14,267;NaN;NaN;0,01;0,1
14,290;NaN;NaN;0,01;0,1
14,343;NaN;NaN;0,01;0,1
14,376;NaN;NaN;0,01;0,0
14,409;NaN;NaN;0,01;0,0
14,439;NaN;NaN;0,01;0,0
14,475;NaN;NaN;0,01;0,0
14,518;NaN;NaN;0,01;0,0
14,559;NaN;NaN;0,01;0,0
14,597;NaN;NaN;0,01;0,0
14,635;NaN;NaN;0,01;0,0
14,676;NaN;NaN;0,01;0,0
14,711;NaN;NaN;0,01;0,2
14,742;NaN;NaN;0,01;0,0
14,786;NaN;NaN;0,01;0,0
14,819;NaN;NaN;0,01;0,0
14,854;NaN;NaN;0,01;0,0
14,889;NaN;NaN;0,01;0,0
14,916;NaN;NaN;0,01;0,0
14,947;NaN;NaN;0,01;0,0
14,985;NaN;NaN;0,01;0,1
15,018;NaN;NaN;0,01;0,0
15,059;NaN;NaN;0,01;0,0
15,091;NaN;NaN;0,02;0,3
15,136;NaN;NaN;0,01;0,0
15,185;NaN;NaN;0,01;0,0
15,225;NaN;NaN;0,01;0,0
15,257;NaN;NaN;0,01;0,0
15,314;NaN;NaN;0,01;0,0
15,354;NaN;NaN;0,01;0,0
15,398;NaN;NaN;0,01;0,0
15,428;NaN;NaN;0,01;0,0
15,464;NaN;NaN;0,01;0,0
15,494;NaN;NaN;0,01;0,0
15,526;NaN;NaN;0,01;0,0
15,561;NaN;NaN;0,01;0,0
15,599;NaN;NaN;0,01;0,2
15,640;NaN;NaN;0,01;0,0
15,679;NaN;NaN;0,01;0,0
15,715;NaN;NaN;0,01;0,0
15,744;NaN;NaN;0,01;0,0
15,773;NaN;NaN;0,01;0,0
15,808;NaN;NaN;0,01;0,1
15,839;NaN;NaN;0,01;0,0
15,868;NaN;NaN;0,01;0,0
15,896;NaN;NaN;0,01;0,0
15,928;NaN;NaN;0,01;0,3
15,959;NaN;NaN;0,01;0,3
15,987;NaN;NaN;0,01;0,1
16,016;NaN;NaN;0,01;0,1
16,044;NaN;NaN;0,01;0,1
16,073;NaN;NaN;0,01;0,1
16,092;NaN;NaN;0,01;0,1
16,127;NaN;NaN;0,01;0,1
16,150;NaN;NaN;0,01;0,0
16,178;NaN;NaN;0,01;0,0
16,244;NaN;NaN;0,01;0,0
16,266;NaN;NaN;0,01;0,0
16,311;NaN;NaN;0,01;0,0
16,339;NaN;NaN;0,01;0,0
16,368;NaN;NaN;0,02;0,0
16,397;NaN;NaN;0,01;0,0
16,433;NaN;NaN;0,01;0,0
16,465;NaN;NaN;0,01;0,0
16,494;NaN;NaN;0,01;0,0
16,531;NaN;NaN;0,01;0,0
16,558;NaN;NaN;0,01;0,0
16,596;NaN;NaN;0,01;0,0
16,630;NaN;NaN;0,01;0,0
16,675;NaN;NaN;0,01;0,0
16,712;NaN;NaN;0,01;0,0
16,749;NaN;NaN;0,01;0,0
16,788;NaN;NaN;0,01;0,0
16,834;NaN;NaN;0,01;0,0
16,866;NaN;NaN;0,01;0,0
16,896;NaN;NaN;0,01;0,0
16,933;NaN;NaN;0,01;0,0
16,967;NaN;NaN;0,01;0,0
17,009;NaN;NaN;0,01;0,0
17,046;NaN;NaN;0,01;0,0
17,089;NaN;NaN;0,01;0,0
17,128;NaN;NaN;0,01;0,0
17,169;NaN;NaN;0,01;0,0
17,235;NaN;NaN;0,01;0,0
17,273;NaN;NaN;0,01;0,0
17,325;NaN;NaN;0,01;0,0
17,358;NaN;NaN;0,01;0,0
17,416;NaN;NaN;0,01;0,2
17,447;NaN;NaN;0,01;0,0
17,503;NaN;NaN;0,01;0,0
17,544;NaN;NaN;0,01;0,0
17,574;330,1;-393,0;0,01;0,0
17,631;326,0;-395,0;0,01;0,0
17,669;326,0;-395,0;0,01;0,0
17,707;323,1;-393,0;0,01;0,0
17,767;328,9;-393,8;0,01;0,0
17,806;328,9;-393,8;0,01;0,0
17,859;NaN;NaN;0,01;0,0
17,907;328,0;-394,7;0,01;0,0
17,950;NaN;NaN;0,02;0,0
17,998;NaN;NaN;0,02;0,0
18,041;NaN;NaN;0,01;0,0
18,087;NaN;NaN;0,01;0,0
18,124;NaN;NaN;0,01;0,0
18,175;326,6;-393,9;0,02;0,0
18,224;326,6;-393,9;0,01;0,0
18,270;NaN;NaN;0,01;0,0
18,313;NaN;NaN;0,01;0,0
18,360;NaN;NaN;0,01;0,1
18,389;NaN;NaN;0,01;0,1
18,431;NaN;NaN;0,01;0,1
18,482;NaN;NaN;0,01;0,0
18,531;NaN;NaN;0,01;0,0
18,577;NaN;NaN;0,01;0,0
18,624;NaN;NaN;0,01;0,1
18,669;NaN;NaN;0,01;0,0
18,695;NaN;NaN;0,01;0,1
18,756;324,3;-398,1;0,01;0,0
18,806;NaN;NaN;0,01;0,0
18,850;NaN;NaN;0,01;0,0
18,879;NaN;NaN;0,01;0,0
18,928;NaN;NaN;0,01;0,0
18,960;NaN;NaN;0,01;0,0
19,022;NaN;NaN;0,01;0,0
19,068;NaN;NaN;0,01;0,0
19,096;NaN;NaN;0,01;0,0
19,152;NaN;NaN;0,01;0,0
19,191;NaN;NaN;0,01;0,0
19,226;NaN;NaN;0,01;0,1
19,272;NaN;NaN;0,01;0,0
19,317;NaN;NaN;0,01;0,0
19,363;NaN;NaN;0,01;0,0
19,391;NaN;NaN;0,02;0,0
19,443;NaN;NaN;0,02;0,0
19,482;NaN;NaN;0,01;0,0
19,516;NaN;NaN;0,01;0,0
19,565;NaN;NaN;0,01;0,0
19,610;NaN;NaN;0,01;0,0
19,655;NaN;NaN;0,01;0,0
19,694;319,1;-407,3;0,01;0,0
19,733;NaN;NaN;0,01;0,0
19,784;NaN;NaN;0,01;0,2
19,831;317,0;-414,4;0,01;0,2
19,860;NaN;NaN;0,01;0,2
19,915;NaN;NaN;0,01;0,2
19,967;NaN;NaN;0,01;0,2
19,996;NaN;NaN;0,01;0,2
20,049;NaN;NaN;0,01;0,2
20,094;NaN;NaN;0,01;0,0
20,129;NaN;NaN;0,01;0,0
20,165;NaN;NaN;0,01;0,0
20,202;NaN;NaN;0,01;0,0
20,246;311,9;-419,6;0,01;0,0
20,299;NaN;NaN;0,01;0,0
20,335;NaN;NaN;0,01;0,0
20,378;NaN;NaN;0,01;0,0
20,435;NaN;NaN;0,01;0,0
20,465;NaN;NaN;0,01;0,0
20,517;NaN;NaN;0,01;0,0
20,560;NaN;NaN;0,01;0,0
20,618;NaN;NaN;0,01;0,1
20,645;NaN;NaN;0,01;0,0
20,688;NaN;NaN;0,01;0,0
20,735;NaN;NaN;0,01;0,0
20,774;NaN;NaN;0,01;0,0
20,830;NaN;NaN;0,01;0,0
20,858;NaN;NaN;0,01;0,0
20,915;NaN;NaN;0,01;0,0
20,964;NaN;NaN;0,01;0,0
21,011;NaN;NaN;0,01;0,0
21,047;NaN;NaN;0,01;0,0
21,100;NaN;NaN;0,01;0,0
21,133;NaN;NaN;0,01;0,0
21,175;309,1;-425,4;0,01;0,0
21,209;NaN;NaN;0,01;0,2
21,255;NaN;NaN;0,01;0,2
21,300;NaN;NaN;0,01;0,2
21,369;NaN;NaN;0,01;0,0
21,402;NaN;NaN;0,01;0,0
21,437;NaN;NaN;0,01;0,0
21,475;NaN;NaN;0,01;0,0
21,499;NaN;NaN;0,01;0,0
21,533;NaN;NaN;0,01;0,0
21,548;NaN;NaN;0,01;0,0
21,576;NaN;NaN;0,01;0,0
21,619;NaN;NaN;0,01;0,0
21,659;NaN;NaN;0,01;0,0
21,679;NaN;NaN;0,01;0,0
21,720;NaN;NaN;0,01;0,0
21,751;NaN;NaN;0,01;0,0
21,794;NaN;NaN;0,01;0,0
21,840;NaN;NaN;0,01;0,0
21,888;NaN;NaN;0,01;0,0
21,921;NaN;NaN;0,01;0,0
21,954;NaN;NaN;0,01;0,0
21,993;NaN;NaN;0,01;0,0
22,025;NaN;NaN;0,01;0,0
22,058;NaN;NaN;0,01;0,0
22,088;NaN;NaN;0,01;0,0
22,120;NaN;NaN;0,01;0,0
22,153;NaN;NaN;0,01;0,1
22,182;NaN;NaN;0,01;0,1
22,222;NaN;NaN;0,01;0,1
22,253;NaN;NaN;0,01;0,0
22,282;NaN;NaN;0,01;0,0
22,315;NaN;NaN;0,01;0,0
22,341;NaN;NaN;0,01;0,0
22,373;NaN;NaN;0,01;0,0
22,409;NaN;NaN;0,01;0,0
22,431;NaN;NaN;0,01;0,0
22,448;NaN;NaN;0,01;0,0
22,487;NaN;NaN;0,01;0,0
22,517;NaN;NaN;0,01;0,0
22,536;NaN;NaN;0,01;0,0
22,565;NaN;NaN;0,01;0,1
22,590;NaN;NaN;0,01;0,0
22,624;NaN;NaN;0,01;0,0
22,672;NaN;NaN;0,01;0,0
22,702;NaN;NaN;0,01;0,0
22,722;NaN;NaN;0,01;0,0
22,760;NaN;NaN;0,01;0,0
22,789;NaN;NaN;0,01;0,0
22,837;NaN;NaN;0,01;0,0
22,882;NaN;NaN;0,01;0,0
22,909;NaN;NaN;0,01;0,0
22,937;NaN;NaN;0,01;0,0
22,967;NaN;NaN;0,01;0,0
22,986;NaN;NaN;0,01;0,0
23,037;NaN;NaN;0,01;0,0
23,084;NaN;NaN;0,01;0,0
23,114;NaN;NaN;0,01;0,0
23,142;NaN;NaN;0,01;0,0
23,181;NaN;NaN;0,01;0,0
23,217;NaN;NaN;0,01;0,0
23,254;NaN;NaN;0,01;0,0
23,293;NaN;NaN;0,01;0,0
23,329;NaN;NaN;0,01;0,0
23,362;NaN;NaN;0,01;0,0
23,393;NaN;NaN;0,01;0,0
23,428;NaN;NaN;0,01;0,0
23,460;NaN;NaN;0,01;0,0
23,480;NaN;NaN;0,01;0,0
23,524;NaN;NaN;0,01;0,0
23,559;NaN;NaN;0,02;0,0
23,595;NaN;NaN;0,02;0,0
23,632;NaN;NaN;0,01;0,0
23,660;NaN;NaN;0,01;0,2
23,699;NaN;NaN;0,01;0,2
23,726;NaN;NaN;0,01;0,2
23,757;NaN;NaN;0,01;0,2
23,788;NaN;NaN;0,01;0,0
23,802;NaN;NaN;0,01;0,0
23,845;NaN;NaN;0,01;0,0
23,861;NaN;NaN;0,02;0,0
23,892;NaN;NaN;0,02;0,0
23,915;NaN;NaN;0,02;0,0
23,939;NaN;NaN;0,02;0,0
24,002;NaN;NaN;0,01;0,0
24,039;NaN;NaN;0,01;0,0
24,066;NaN;NaN;0,01;0,0
24,095;NaN;NaN;0,01;0,0
24,116;NaN;NaN;0,01;0,0
24,156;NaN;NaN;0,01;0,0
24,206;NaN;NaN;0,01;0,0
24,256;NaN;NaN;0,01;0,0
24,284;NaN;NaN;0,01;0,0
24,316;NaN;NaN;0,01;0,0
24,346;NaN;NaN;0,01;0,0
24,377;NaN;NaN;0,01;0,0
24,407;NaN;NaN;0,01;0,0
24,424;NaN;NaN;0,01;0,0
24,458;NaN;NaN;0,01;0,0
24,489;NaN;NaN;0,01;0,0
24,515;NaN;NaN;0,01;0,0
24,541;NaN;NaN;0,01;0,0
24,575;NaN;NaN;0,01;0,0
24,612;NaN;NaN;0,01;0,0
24,675;NaN;NaN;0,01;0,0
24,709;NaN;NaN;0,01;0,0
24,743;NaN;NaN;0,01;0,0
24,764;NaN;NaN;0,01;0,0
24,806;NaN;NaN;0,01;0,0
24,850;NaN;NaN;0,01;0,0
24,888;NaN;NaN;0,01;0,0
24,928;NaN;NaN;0,01;0,0
24,958;NaN;NaN;0,01;0,0
24,998;NaN;NaN;0,01;0,0
25,026;NaN;NaN;0,01;0,0
25,057;NaN;NaN;0,01;0,0
25,106;NaN;NaN;0,01;0,1
25,137;NaN;NaN;0,01;0,0
25,165;NaN;NaN;0,01;0,0
25,200;NaN;NaN;0,01;0,0
25,228;NaN;NaN;0,01;0,3
25,257;NaN;NaN;0,01;0,3
25,286;NaN;NaN;0,01;0,3
25,318;NaN;NaN;0,01;0,0
25,348;NaN;NaN;0,01;0,0
25,393;NaN;NaN;0,01;0,0
25,434;NaN;NaN;0,01;0,0
25,469;NaN;NaN;0,01;0,0
25,506;NaN;NaN;0,01;0,0
25,538;NaN;NaN;0,01;0,0
25,572;NaN;NaN;0,01;0,0
25,602;NaN;NaN;0,01;0,0
25,634;NaN;NaN;0,01;0,0
25,667;366,7;-434,2;0,01;0,1
25,700;366,7;-434,2;0,01;0,1
25,729;NaN;NaN;0,01;0,0
25,763;NaN;NaN;0,01;0,0
25,797;NaN;NaN;0,01;0,0
25,836;NaN;NaN;0,01;0,0
25,871;NaN;NaN;0,01;0,0
25,899;NaN;NaN;0,01;0,0
25,946;NaN;NaN;0,01;0,0
25,980;NaN;NaN;0,01;0,0
26,015;340,3;-433,1;0,01;0,0
26,053;340,3;-433,1;0,02;0,0
26,099;NaN;NaN;0,01;0,0
26,135;NaN;NaN;0,01;0,0
26,164;339,9;-435,1;0,01;0,0
26,200;338,6;-438,1;0,01;0,0
26,248;338,6;-438,1;0,01;0,0
26,288;NaN;NaN;0,01;0,0
26,327;337,0;-434,1;0,01;0,0
26,366;334,1;-433,1;0,01;0,0
26,404;334,1;-433,1;0,01;0,0
26,432;334,3;-435,6;0,01;0,0
26,478;330,8;-431,6;0,01;0,0
26,515;333,3;-435,6;0,01;0,0
26,553;331,2;-434,1;0,01;0,0
26,593;331,2;-434,1;0,01;0,1
26,628;331,7;-434,5;0,01;0,0
26,656;333,7;-438,1;0,01;0,0
26,697;NaN;NaN;0,01;0,0
26,730;NaN;NaN;0,01;0,0
26,761;NaN;NaN;0,01;0,0
26,804;338,5;-438,4;0,01;0,0
26,833;338,5;-438,4;0,01;0,0
26,871;341,5;-441,0;0,01;0,0
26,904;NaN;NaN;0,01;0,0
26,952;NaN;NaN;0,01;0,0
26,995;NaN;NaN;0,01;0,0
27,024;NaN;NaN;0,01;0,3
27,065;NaN;NaN;0,01;0,0
27,103;NaN;NaN;0,01;0,0
27,150;NaN;NaN;0,02;1,3
27,188;NaN;NaN;0,02;1,3
27,217;NaN;NaN;0,02;1,3
27,256;375,8;-451,6;0,04;10,2
