Time_sec;Vision_X_mm;Vision_Y_mm;Voltage_V;Current_mA
3,093;NaN;NaN;0,01;0,0
3,138;NaN;NaN;0,01;0,0
3,174;NaN;NaN;0,01;0,0
3,215;NaN;NaN;0,01;0,0
3,263;NaN;NaN;0,01;0,0
3,311;NaN;NaN;0,01;0,0
3,357;NaN;NaN;0,01;0,0
3,379;NaN;NaN;0,01;0,0
3,427;NaN;NaN;0,01;0,0
3,458;NaN;NaN;0,01;0,0
3,507;NaN;NaN;0,01;0,0
3,538;NaN;NaN;0,01;0,0
3,573;NaN;NaN;0,01;0,0
3,603;NaN;NaN;0,01;0,0
3,651;NaN;NaN;0,01;0,0
3,683;NaN;NaN;0,01;0,0
3,715;NaN;NaN;0,01;0,0
3,747;NaN;NaN;0,01;0,0
3,779;NaN;NaN;0,01;0,0
3,827;NaN;NaN;0,01;0,0
3,843;NaN;NaN;0,01;0,0
3,874;NaN;NaN;0,01;0,0
3,906;NaN;NaN;0,01;0,0
3,938;NaN;NaN;0,01;0,0
3,975;NaN;NaN;0,01;0,0
4,002;NaN;NaN;0,01;0,0
4,035;NaN;NaN;0,01;0,0
4,083;NaN;NaN;0,01;0,0
4,114;NaN;NaN;0,01;0,0
4,163;NaN;NaN;0,01;0,0
4,203;NaN;NaN;0,01;0,0
4,243;NaN;NaN;0,01;0,0
4,275;NaN;NaN;0,01;0,0
4,292;NaN;NaN;0,01;0,0
4,324;NaN;NaN;0,01;0,0
4,355;NaN;NaN;0,01;0,0
4,387;NaN;NaN;0,01;0,0
4,436;NaN;NaN;0,01;0,0
4,452;NaN;NaN;0,01;0,0
4,496;NaN;NaN;0,01;0,0
4,515;NaN;NaN;0,01;0,0
4,549;NaN;NaN;0,01;0,0
4,595;NaN;NaN;0,01;0,0
4,627;NaN;NaN;0,01;0,0
4,659;NaN;NaN;0,01;0,0
4,695;NaN;NaN;0,01;0,0
4,718;NaN;NaN;0,01;0,0
4,730;NaN;NaN;0,01;0,0
4,761;NaN;NaN;0,01;0,0
4,795;NaN;NaN;0,01;0,0
4,826;NaN;NaN;0,01;0,0
4,859;NaN;NaN;0,01;0,0
4,891;NaN;NaN;0,01;0,0
4,925;NaN;NaN;0,01;0,0
4,954;NaN;NaN;0,01;0,0
5,008;NaN;NaN;0,01;0,0
5,041;NaN;NaN;0,01;0,0
5,078;NaN;NaN;0,01;0,0
5,106;NaN;NaN;0,01;0,0
5,138;NaN;NaN;0,01;0,0
5,168;NaN;NaN;0,01;0,0
5,199;NaN;NaN;0,01;0,0
5,230;NaN;NaN;0,01;0,0
5,263;NaN;NaN;0,01;0,0
5,295;NaN;NaN;0,01;0,0
5,325;NaN;NaN;0,01;0,0
5,360;NaN;NaN;0,02;0,0
5,408;NaN;NaN;0,02;0,0
5,441;NaN;NaN;0,01;0,0
5,474;NaN;NaN;0,01;0,0
5,509;NaN;NaN;0,01;0,0
5,539;NaN;NaN;0,01;0,0
5,567;NaN;NaN;0,01;0,0
5,601;NaN;NaN;0,01;0,0
5,629;NaN;NaN;0,01;0,0
5,667;NaN;NaN;0,01;0,0
5,695;NaN;NaN;0,01;0,0
5,729;NaN;NaN;0,01;0,0
5,761;NaN;NaN;0,01;0,0
5,813;NaN;NaN;0,01;0,0
5,846;NaN;NaN;0,01;0,0
5,874;NaN;NaN;0,01;0,0
5,903;NaN;NaN;0,01;0,0
5,937;NaN;NaN;0,01;0,0
5,967;NaN;NaN;0,01;0,1
6,003;NaN;NaN;0,01;0,0
6,032;NaN;NaN;0,01;0,0
6,060;NaN;NaN;0,01;0,0
6,097;NaN;NaN;0,01;0,0
6,124;NaN;NaN;0,01;0,0
6,156;NaN;NaN;0,01;0,0
6,202;NaN;NaN;0,01;0,0
6,251;NaN;NaN;0,01;0,0
6,283;NaN;NaN;0,01;0,0
6,310;NaN;NaN;0,01;0,0
6,332;NaN;NaN;0,01;0,0
6,365;NaN;NaN;0,01;0,0
6,412;NaN;NaN;0,01;0,0
6,458;NaN;NaN;0,01;0,0
6,472;NaN;NaN;0,01;0,0
6,495;NaN;NaN;0,01;0,0
6,542;NaN;NaN;0,01;0,0
6,572;NaN;NaN;0,02;0,0
6,631;NaN;NaN;0,01;0,0
6,675;NaN;NaN;0,01;0,1
6,698;NaN;NaN;0,01;0,0
6,719;NaN;NaN;0,01;0,0
6,754;NaN;NaN;0,01;0,0
6,782;NaN;NaN;0,01;0,0
6,800;NaN;NaN;0,01;0,0
6,849;NaN;NaN;0,01;0,0
6,897;NaN;NaN;0,01;0,0
6,921;NaN;NaN;0,01;0,0
6,945;NaN;NaN;0,01;0,0
6,991;NaN;NaN;0,01;0,0
7,040;NaN;NaN;0,01;0,0
7,062;NaN;NaN;0,01;0,0
7,106;NaN;NaN;0,01;0,0
7,140;NaN;NaN;0,01;0,0
7,166;NaN;NaN;0,01;0,0
7,193;NaN;NaN;0,01;0,0
7,217;NaN;NaN;0,01;0,0
7,245;NaN;NaN;0,01;0,0
7,264;NaN;NaN;0,01;0,0
7,311;NaN;NaN;0,01;0,0
7,338;NaN;NaN;0,01;0,0
7,352;NaN;NaN;0,01;0,0
7,421;NaN;NaN;0,01;0,0
7,444;NaN;NaN;0,01;0,0
7,474;NaN;NaN;0,01;0,0
7,518;NaN;NaN;0,01;0,0
7,551;NaN;NaN;0,01;0,0
7,572;NaN;NaN;0,01;0,0
7,598;NaN;NaN;0,01;0,0
7,625;NaN;NaN;0,01;0,0
7,679;NaN;NaN;0,01;0,0
7,724;NaN;NaN;0,01;0,0
7,739;NaN;NaN;0,01;0,0
7,765;NaN;NaN;0,01;0,0
7,802;NaN;NaN;0,01;0,0
7,841;NaN;NaN;0,01;0,0
7,886;NaN;NaN;0,01;0,0
7,935;NaN;NaN;0,01;0,0
7,958;NaN;NaN;0,01;0,0
7,982;NaN;NaN;0,01;0,0
8,015;NaN;NaN;0,01;0,0
8,055;NaN;NaN;0,01;0,0
8,075;NaN;NaN;0,01;0,0
8,099;NaN;NaN;0,01;0,0
8,150;NaN;NaN;0,01;0,0
8,177;NaN;NaN;0,01;0,0
8,225;NaN;NaN;0,01;0,0
8,271;NaN;NaN;0,01;0,0
8,295;NaN;NaN;0,01;0,0
8,317;NaN;NaN;0,01;0,0
8,350;NaN;NaN;0,02;0,0
8,382;NaN;NaN;0,01;0,0
8,401;NaN;NaN;0,01;0,0
8,431;NaN;NaN;0,01;0,0
8,481;NaN;NaN;0,01;0,0
8,519;NaN;NaN;0,01;0,0
8,542;NaN;NaN;0,01;0,0
8,565;NaN;NaN;0,01;0,0
8,594;NaN;NaN;0,01;0,0
8,644;NaN;NaN;0,01;0,0
8,688;NaN;NaN;0,01;0,0
8,725;NaN;NaN;0,01;0,0
8,749;NaN;NaN;0,01;0,0
8,779;NaN;NaN;0,01;0,0
8,806;NaN;NaN;0,01;0,0
8,859;NaN;NaN;0,01;0,0
8,904;NaN;NaN;0,01;0,0
8,939;NaN;NaN;0,01;0,0
8,969;NaN;NaN;0,02;0,0
8,999;NaN;NaN;0,01;0,0
9,036;NaN;NaN;0,01;0,0
9,069;NaN;NaN;0,01;0,0
9,116;NaN;NaN;0,02;0,0
9,147;NaN;NaN;0,01;0,0
9,198;NaN;NaN;0,01;0,0
9,237;NaN;NaN;0,01;0,0
9,265;NaN;NaN;0,01;0,0
9,294;NaN;NaN;0,01;0,0
9,321;NaN;NaN;0,01;0,0
9,341;NaN;NaN;0,01;0,0
9,362;NaN;NaN;0,01;0,0
9,393;NaN;NaN;0,01;0,0
9,434;NaN;NaN;0,01;0,0
9,466;NaN;NaN;0,02;0,0
9,493;NaN;NaN;0,01;0,0
9,526;NaN;NaN;0,01;0,0
9,567;NaN;NaN;0,01;0,0
9,597;NaN;NaN;0,01;0,0
9,623;NaN;NaN;0,01;0,0
9,659;NaN;NaN;0,01;0,0
9,691;NaN;NaN;0,01;0,0
9,729;NaN;NaN;0,01;0,0
9,758;NaN;NaN;0,01;0,0
9,784;NaN;NaN;0,01;0,0
9,807;NaN;NaN;0,01;0,0
9,840;NaN;NaN;0,01;0,0
9,890;NaN;NaN;0,01;0,0
9,935;NaN;NaN;0,01;0,0
9,965;NaN;NaN;0,01;0,0
9,992;NaN;NaN;0,01;0,0
10,019;NaN;NaN;0,02;0,0
10,059;NaN;NaN;0,01;0,0
10,088;NaN;NaN;0,01;0,0
10,123;NaN;NaN;0,01;0,0
10,153;NaN;NaN;0,01;0,0
10,203;NaN;NaN;0,01;0,0
10,232;NaN;NaN;0,01;0,0
10,278;NaN;NaN;0,01;0,0
10,295;NaN;NaN;0,01;0,0
10,318;NaN;NaN;0,01;0,0
10,355;NaN;NaN;0,01;0,0
10,385;NaN;NaN;0,01;0,0
10,405;NaN;NaN;0,01;0,0
10,436;NaN;NaN;0,01;0,0
10,478;NaN;NaN;0,01;0,2
10,515;NaN;NaN;0,02;0,0
10,541;NaN;NaN;0,02;0,0
10,564;NaN;NaN;0,01;0,0
10,603;NaN;NaN;0,01;0,0
10,649;NaN;NaN;0,01;0,0
10,699;NaN;NaN;0,01;0,0
10,729;NaN;NaN;0,01;0,0
10,762;NaN;NaN;0,01;0,0
10,790;NaN;NaN;0,01;0,0
10,822;NaN;NaN;0,01;0,0
10,867;NaN;NaN;0,01;0,0
10,918;NaN;NaN;0,01;0,0
10,963;NaN;NaN;0,01;0,0
11,001;NaN;NaN;0,01;0,0
11,039;NaN;NaN;0,01;0,0
11,065;NaN;NaN;0,01;0,0
11,088;NaN;NaN;0,01;0,0
11,112;NaN;NaN;0,01;0,1
11,142;NaN;NaN;0,01;0,0
11,164;NaN;NaN;0,01;0,0
11,202;NaN;NaN;0,01;0,0
11,246;NaN;NaN;0,01;0,0
11,299;NaN;NaN;0,01;0,0
11,338;NaN;NaN;0,02;0,0
11,375;NaN;NaN;0,02;0,0
11,401;NaN;NaN;0,01;0,0
11,439;NaN;NaN;0,01;0,0
11,466;NaN;NaN;0,01;0,0
11,492;NaN;NaN;0,01;0,0
11,516;NaN;NaN;0,01;0,0
11,549;NaN;NaN;0,01;0,0
11,572;NaN;NaN;0,01;0,0
11,611;NaN;NaN;0,01;0,0
11,642;NaN;NaN;0,01;0,0
11,676;NaN;NaN;0,01;0,0
11,704;NaN;NaN;0,01;0,0
11,746;NaN;NaN;0,01;0,0
11,780;NaN;NaN;0,01;0,0
11,821;NaN;NaN;0,02;0,0
11,859;NaN;NaN;0,01;0,0
11,908;NaN;NaN;0,01;0,0
11,953;NaN;NaN;0,01;0,0
12,005;NaN;NaN;0,01;0,0
12,046;NaN;NaN;0,01;0,0
12,085;NaN;NaN;0,01;0,0
12,124;NaN;NaN;0,01;0,0
12,168;NaN;NaN;0,01;0,0
12,222;NaN;NaN;0,01;0,0
12,269;NaN;NaN;0,01;0,0
12,323;NaN;NaN;0,01;0,0
12,376;NaN;NaN;0,01;0,0
12,424;NaN;NaN;0,01;0,0
12,474;NaN;NaN;0,01;0,0
12,523;NaN;NaN;0,01;0,0
12,569;NaN;NaN;0,01;0,0
12,611;NaN;NaN;0,01;0,1
12,659;NaN;NaN;0,01;0,0
12,708;NaN;NaN;0,01;0,0
12,745;NaN;NaN;0,01;0,0
12,783;NaN;NaN;0,01;0,0
12,829;NaN;NaN;0,01;0,0
12,872;NaN;NaN;0,01;0,0
12,914;NaN;NaN;0,01;0,0
12,953;NaN;NaN;0,01;0,0
12,990;NaN;NaN;0,01;0,0
13,036;NaN;NaN;0,01;0,0
13,076;NaN;NaN;0,01;0,0
13,119;NaN;NaN;0,01;0,0
13,161;NaN;NaN;0,01;0,0
13,214;NaN;NaN;0,01;0,0
13,255;NaN;NaN;0,01;0,0
13,296;NaN;NaN;0,01;0,0
13,342;NaN;NaN;0,01;0,0
13,384;NaN;NaN;0,01;0,0
13,428;NaN;NaN;0,01;0,0
13,476;NaN;NaN;0,01;0,0
13,526;NaN;NaN;0,01;0,0
13,569;NaN;NaN;0,01;0,0
13,603;NaN;NaN;0,01;0,0
13,637;NaN;NaN;0,01;0,0
13,672;NaN;NaN;0,01;0,0
13,713;NaN;NaN;0,01;0,0
13,761;NaN;NaN;0,01;0,0
13,793;NaN;NaN;0,01;0,0
13,834;NaN;NaN;0,01;0,0
13,873;NaN;NaN;0,01;0,0
13,920;NaN;NaN;0,01;0,0
13,956;NaN;NaN;0,01;0,0
13,996;NaN;NaN;0,01;0,0
14,032;NaN;NaN;0,01;0,0
14,063;NaN;NaN;0,01;0,1
14,091;NaN;NaN;0,01;0,0
14,119;NaN;NaN;0,02;0,0
14,149;NaN;NaN;0,01;0,0
14,180;NaN;NaN;0,01;0,0
14,204;NaN;NaN;0,01;0,0
14,238;NaN;NaN;0,01;0,0
14,283;NaN;NaN;0,01;0,0
14,317;NaN;NaN;0,01;0,0
14,349;NaN;NaN;0,01;0,0
14,379;NaN;NaN;0,01;0,0
14,414;102,8;-16,0;0,01;0,0
14,444;102,8;-16,0;0,01;0,0
14,476;103,4;-16,4;0,01;0,0
14,508;103,4;-15,9;0,01;0,0
14,540;NaN;NaN;0,02;0,0
14,571;NaN;NaN;0,01;0,0
14,607;NaN;NaN;0,01;0,0
14,641;NaN;NaN;0,01;0,0
14,671;NaN;NaN;0,01;0,0
14,714;102,3;-17,1;0,01;0,0
14,761;102,4;-17,2;0,01;0,0
14,808;102,4;-17,2;0,01;0,0
14,848;102,9;-16,9;0,01;0,0
14,883;103,2;-16,5;0,01;0,0
14,928;103,8;-15,9;0,01;0,0
14,972;103,4;-15,6;0,01;0,0
15,019;103,4;-15,6;0,01;0,0
15,058;103,7;-14,4;0,01;0,0
15,100;104,1;-12,9;0,01;0,0
15,136;104,4;-5,8;0,01;0,0
15,169;105,3;-2,8;0,01;0,0
15,198;NaN;NaN;0,01;0,0
15,226;NaN;NaN;0,01;0,0
15,252;NaN;NaN;0,01;0,0
15,286;105,6;-4,4;0,01;0,0
15,324;104,7;-7,6;0,01;0,0
15,361;105,1;-8,9;0,01;0,0
15,401;105,1;-8,9;0,01;0,0
15,434;106,6;-12,5;0,01;0,0
15,468;106,6;-12,5;0,01;0,0
15,491;NaN;NaN;0,01;0,0
15,530;NaN;NaN;0,01;0,0
15,568;NaN;NaN;0,01;0,0
15,604;NaN;NaN;0,01;0,0
15,639;NaN;NaN;0,01;0,0
15,666;NaN;NaN;0,01;0,0
15,693;NaN;NaN;0,01;0,0
15,734;NaN;NaN;0,01;0,0
15,759;NaN;NaN;0,01;0,0
15,785;NaN;NaN;0,01;0,0
15,812;NaN;NaN;0,01;0,0
15,845;NaN;NaN;0,01;0,0
15,906;NaN;NaN;0,01;0,0
15,956;NaN;NaN;0,01;0,0
15,990;NaN;NaN;0,01;0,0
16,019;NaN;NaN;0,01;0,0
16,033;NaN;NaN;0,01;0,0
16,068;NaN;NaN;0,01;0,0
16,082;NaN;NaN;0,01;0,0
16,110;NaN;NaN;0,01;0,0
16,146;NaN;NaN;0,01;0,0
16,183;103,7;-4,7;0,01;0,0
16,229;NaN;NaN;0,01;0,0
16,287;NaN;NaN;0,01;0,0
16,322;NaN;NaN;0,01;0,0
16,364;NaN;NaN;0,01;0,0
16,409;NaN;NaN;0,01;0,0
16,445;NaN;NaN;0,01;0,0
16,467;NaN;NaN;0,01;0,0
16,494;102,3;-6,3;0,01;0,0
16,531;101,8;-7,5;0,01;0,1
16,569;101,5;-8,9;0,01;0,0
16,618;101,5;-8,9;0,01;0,1
16,662;101,5;-9,4;0,01;0,0
16,702;101,7;-10,1;0,01;0,0
16,735;NaN;NaN;0,01;0,0
16,780;104,6;-13,6;0,01;0,0
16,818;104,0;-14,1;0,01;0,0
16,861;103,4;-13,4;0,01;0,0
16,914;103,7;-12,4;0,01;0,0
16,962;103,7;-12,4;0,01;0,0
17,002;103,9;-12,6;0,01;0,1
17,042;103,9;-12,6;0,01;0,0
17,076;103,9;-12,6;0,01;0,0
17,122;104,0;-13,1;0,01;0,0
17,162;103,8;-13,3;0,01;0,0
17,204;103,8;-13,3;0,01;0,0
17,245;103,9;-13,8;0,01;0,0
17,306;104,0;-14,2;0,01;0,0
17,355;104,1;-14,4;0,01;0,0
17,402;104,1;-14,6;0,01;0,0
17,453;104,1;-14,6;0,01;0,0
17,501;104,1;-14,4;0,01;0,0
17,550;104,1;-14,4;0,01;0,0
17,602;104,2;-14,2;0,02;0,0
17,660;104,3;-13,9;0,02;0,0
17,711;104,4;-13,9;0,01;0,0
17,758;104,5;-13,9;0,01;0,0
17,803;104,3;-13,9;0,01;0,0
17,846;104,3;-13,9;0,01;0,0
17,881;104,4;-13,9;0,01;0,0
17,913;104,4;-13,9;0,01;0,0
17,947;104,4;-13,9;0,01;0,0
17,973;104,5;-13,6;0,02;0,0
18,007;104,5;-13,4;0,01;0,0
18,037;104,5;-13,4;0,01;0,0
18,060;104,6;-12,8;0,01;0,0
18,123;104,5;-12,8;0,01;0,0
18,167;104,6;-13,1;0,01;0,0
18,218;104,5;-13,1;0,01;0,0
18,269;104,8;-13,1;0,01;0,0
18,318;104,7;-12,9;0,01;0,0
18,353;104,7;-12,9;0,01;0,0
18,384;104,6;-12,6;0,01;0,0
18,417;104,6;-13,0;0,01;0,0
18,451;104,6;-13,0;0,01;0,0
18,496;104,6;-13,0;0,01;0,0
18,540;104,4;-13,2;0,01;0,0
18,592;104,6;-12,9;0,01;0,0
18,639;104,6;-13,2;0,01;0,0
18,689;104,5;-13,4;0,01;0,0
18,735;104,5;-13,4;0,01;0,0
18,788;104,5;-13,4;0,01;0,0
18,832;104,5;-13,4;0,01;0,0
18,882;104,5;-13,4;0,01;0,0
18,928;104,5;-13,4;0,01;0,0
18,976;104,6;-13,6;0,01;0,0
19,017;104,5;-13,6;0,01;0,0
19,065;104,3;-13,4;0,01;0,0
19,108;104,6;-13,4;0,01;0,0
19,148;104,5;-13,6;0,01;0,0
19,186;104,5;-13,6;0,01;0,0
19,239;104,7;-13,6;0,01;0,0
19,288;104,5;-13,6;0,01;0,0
19,347;104,7;-13,6;0,01;0,0
19,390;104,5;-13,6;0,01;0,0
19,440;104,5;-13,6;0,01;0,1
19,476;104,7;-13,6;0,01;0,0
19,521;104,7;-13,6;0,01;0,0
19,562;104,9;-13,4;0,01;0,0
19,606;104,8;-13,4;0,01;0,0
19,649;104,9;-13,2;0,01;0,0
19,695;104,9;-13,2;0,01;0,0
19,741;104,8;-13,2;0,01;0,0
19,789;104,9;-12,8;0,01;0,0
19,840;104,9;-12,6;0,01;0,0
19,890;105,1;-12,4;0,01;0,0
19,942;105,3;-12,2;0,01;0,0
19,996;105,3;-12,4;0,01;0,0
20,050;105,4;-12,6;0,01;0,0
20,096;105,2;-12,3;0,01;0,0
20,153;105,2;-12,3;0,02;0,0
20,200;105,3;-12,3;0,02;0,0
20,238;105,3;-12,2;0,01;0,0
20,280;105,7;-11,3;0,01;0,0
20,325;106,1;-11,1;0,01;0,0
20,367;106,1;-11,1;0,01;0,0
20,406;106,1;-10,8;0,01;0,0
20,433;106,1;-10,8;0,01;0,0
20,462;106,2;-11,1;0,01;0,0
20,492;106,1;-11,1;0,01;0,0
20,525;106,1;-11,6;0,01;0,0
20,555;106,1;-11,6;0,01;0,0
20,588;106,2;-11,6;0,01;0,0
20,617;106,8;-12,2;0,01;0,0
20,655;106,8;-12,4;0,01;0,0
20,698;106,6;-13,2;0,01;0,0
20,737;106,3;-14,4;0,01;0,0
20,776;106,3;-14,4;0,01;0,0
20,816;106,0;-14,9;0,01;0,0
20,852;106,0;-15,3;0,01;0,0
20,883;106,3;-15,8;0,01;0,0
20,914;106,4;-14,9;0,01;0,0
20,951;106,4;-14,9;0,01;0,0
20,985;106,1;-13,7;0,01;0,0
21,018;106,2;-12,3;0,01;0,0
21,052;105,7;-11,0;0,01;0,0
21,084;105,8;-10,9;0,01;0,0
21,121;105,7;-10,6;0,02;0,0
21,158;105,7;-10,6;0,01;0,0
21,192;105,6;-9,3;0,01;0,0
21,227;105,5;-9,0;0,02;0,0
21,263;105,6;-9,5;0,02;0,0
21,300;105,6;-9,5;0,02;0,0
21,348;105,4;-10,4;0,01;0,0
21,402;105,2;-10,8;0,01;0,0
21,436;105,5;-10,3;0,01;0,0
21,457;105,5;-10,3;0,01;0,0
21,479;106,1;-10,3;0,01;0,0
21,497;106,1;-10,3;0,01;0,0
21,520;105,8;-10,7;0,01;0,0
21,541;105,4;-11,4;0,01;0,0
21,562;104,9;-11,6;0,01;0,0
21,587;104,9;-11,6;0,01;0,0
21,620;104,5;-12,6;0,01;0,0
21,652;103,9;-13,7;0,01;0,0
21,690;103,3;-15,4;0,01;0,0
21,746;103,1;-16,9;0,01;0,0
21,783;103,1;-16,9;0,02;0,0
21,813;103,5;-17,6;0,01;0,0
21,853;103,7;-18,0;0,01;0,0
21,882;103,9;-17,9;0,01;0,0
21,915;103,9;-17,9;0,01;0,0
21,955;104,2;-18,1;0,01;0,0
21,995;104,2;-18,1;0,01;0,0
22,031;104,2;-18,2;0,01;0,0
22,069;104,4;-18,1;0,01;0,0
22,111;104,2;-18,4;0,01;0,0
22,155;104,2;-18,4;0,01;0,0
22,194;104,2;-18,4;0,01;0,0
22,232;104,0;-18,7;0,01;0,0
22,277;104,1;-19,0;0,01;0,0
22,329;104,0;-18,8;0,01;0,0
22,382;104,0;-19,1;0,02;0,0
22,440;104,0;-18,9;0,01;0,0
22,493;104,0;-18,9;0,01;0,0
22,540;103,9;-18,2;0,01;0,0
22,582;104,0;-18,2;0,01;0,0
22,618;103,9;-18,4;0,01;0,0
22,660;103,9;-18,3;0,01;0,0
22,711;103,8;-18,7;0,01;0,0
22,753;103,8;-18,5;0,01;0,0
22,795;103,8;-18,5;0,01;0,1
22,846;103,8;-18,5;0,01;0,0
22,896;103,7;-18,7;0,02;0,0
22,946;103,8;-18,7;0,01;0,0
22,993;103,8;-18,7;0,01;0,0
23,037;103,8;-18,6;0,01;0,0
23,072;103,7;-18,8;0,01;0,0
23,126;103,6;-18,8;0,01;0,0
23,181;103,6;-18,8;0,01;0,0
23,224;103,7;-18,6;0,01;0,0
23,265;103,6;-18,6;0,01;0,0
23,308;103,6;-18,6;0,01;0,0
23,355;103,6;-18,6;0,01;0,0
23,409;103,7;-18,4;0,01;0,2
23,467;103,8;-18,3;0,01;0,0
23,521;103,8;-18,3;0,01;0,0
23,569;104,0;-18,4;0,01;0,0
23,612;103,7;-18,4;0,01;0,0
23,662;103,9;-18,2;0,01;0,0
23,709;103,9;-18,2;0,01;0,0
23,757;104,0;-18,4;0,01;0,0
23,800;104,0;-18,4;0,01;0,0
23,846;104,0;-18,1;0,01;0,0
23,894;104,0;-18,4;0,01;0,0
23,939;103,8;-18,3;0,01;0,0
23,981;104,0;-18,3;0,01;0,0
24,021;103,9;-18,1;0,01;0,0
24,074;103,9;-18,1;0,01;0,0
24,123;103,8;-18,3;0,01;0,0
24,167;103,8;-18,3;0,01;0,0
24,221;104,0;-18,3;0,01;0,0
24,263;103,9;-18,3;0,01;0,0
24,303;103,9;-18,1;0,01;0,0
24,353;104,1;-18,1;0,01;0,0
24,407;104,1;-18,1;0,01;0,0
24,461;104,0;-18,1;0,01;0,0
24,516;103,8;-18,3;0,01;0,1
24,566;104,0;-18,3;0,01;0,0
24,611;104,2;-18,1;0,01;0,0
24,657;104,2;-18,1;0,01;0,0
24,695;103,8;-18,3;0,01;0,0
24,739;104,0;-18,3;0,01;0,0
24,782;104,0;-18,1;0,01;0,0
24,820;104,1;-18,0;0,01;0,0
24,865;104,0;-18,3;0,01;0,0
24,916;104,0;-18,3;0,01;0,0
24,972;104,0;-18,3;0,01;0,0
25,020;104,0;-18,3;0,01;0,0
25,066;104,0;-18,3;0,01;0,0
25,114;104,1;-18,3;0,01;0,0
25,164;104,0;-18,1;0,01;0,0
25,208;104,1;-18,0;0,01;0,0
25,243;104,0;-18,3;0,02;0,0
25,271;104,2;-18,3;0,01;0,0
25,302;104,2;-18,3;0,01;0,0
25,336;104,1;-18,3;0,01;0,0
25,377;104,1;-18,4;0,01;0,0
25,420;104,2;-18,2;0,01;0,0
25,461;104,2;-18,2;0,01;0,0
25,496;104,2;-18,1;0,01;0,0
25,524;104,2;-18,1;0,01;0,0
25,554;104,4;-18,1;0,01;0,0
25,589;104,2;-18,1;0,01;0,0
25,628;104,3;-18,2;0,01;0,0
25,671;104,3;-18,2;0,01;0,0
25,713;104,5;-18,0;0,01;0,0
25,756;104,3;-18,0;0,01;0,0
25,802;104,5;-18,0;0,01;0,0
25,851;104,5;-18,0;0,01;0,0
25,893;104,6;-18,0;0,01;0,0
25,942;104,4;-17,9;0,01;0,0
25,997;104,3;-18,1;0,01;0,0
26,034;104,3;-18,1;0,01;0,0
26,074;104,4;-17,9;0,01;0,0
26,121;104,4;-18,1;0,01;0,0
26,162;104,4;-18,1;0,01;0,0
26,202;104,2;-18,1;0,01;0,0
26,236;104,4;-18,1;0,01;0,0
26,272;104,6;-17,6;0,01;0,0
26,304;104,6;-17,6;0,01;0,0
26,351;104,5;-17,8;0,02;0,0
26,393;104,4;-17,6;0,02;0,0
26,437;104,5;-17,8;0,02;0,0
26,474;104,5;-17,8;0,01;0,0
26,509;104,6;-17,8;0,01;0,0
26,539;104,7;-18,0;0,01;0,0
26,576;104,4;-17,8;0,01;0,0
26,610;104,4;-17,8;0,02;0,0
26,645;104,5;-17,8;0,01;0,0
26,674;104,3;-18,0;0,01;0,0
26,706;104,5;-17,8;0,01;0,0
26,741;104,5;-17,8;0,01;0,0
26,779;104,7;-17,8;0,01;0,0
26,815;104,7;-17,8;0,01;0,0
26,861;104,6;-17,8;0,01;0,0
